timestamp,energy_kwh
2029-04-01 00:00:00+00:00,329155.18980369513
2029-05-01 00:00:00+00:00,297029.6761942279
2029-06-01 00:00:00+00:00,208456.29372293418
2029-07-01 00:00:00+00:00,210290.64112178326
2029-08-01 00:00:00+00:00,188506.28227190944
2029-09-01 00:00:00+00:00,329522.1845444914
2029-10-01 00:00:00+00:00,419835.78348275664
2029-11-01 00:00:00+00:00,452168.1235041158
2029-12-01 00:00:00+00:00,642362.9310494686
2030-01-01 00:00:00+00:00,689544.6459352515
2030-02-01 00:00:00+00:00,458275.8239904427
2030-03-01 00:00:00+00:00,473103.40325082344
2030-04-01 00:00:00+00:00,330865.1423197253
2030-05-01 00:00:00+00:00,270546.35261260497
2030-06-01 00:00:00+00:00,208777.40888463578
2030-07-01 00:00:00+00:00,210290.64112178326
2030-08-01 00:00:00+00:00,188506.28227190944
2030-09-01 00:00:00+00:00,319150.5396554615
2030-10-01 00:00:00+00:00,386634.62737933116
2030-11-01 00:00:00+00:00,446077.83393974707
2030-12-01 00:00:00+00:00,642362.9310494686
2031-01-01 00:00:00+00:00,689544.6459352515
2031-02-01 00:00:00+00:00,586669.4972203805
2031-03-01 00:00:00+00:00,425316.3724973362
2031-04-01 00:00:00+00:00,329155.18980369513
2031-05-01 00:00:00+00:00,273194.6849707679
2031-06-01 00:00:00+00:00,208456.29372293418
2031-07-01 00:00:00+00:00,210290.64112178326
2031-08-01 00:00:00+00:00,190254.8300374828
2031-09-01 00:00:00+00:00,317998.1346677912
2031-10-01 00:00:00+00:00,386634.62737933116
2031-11-01 00:00:00+00:00,446077.83393974707
2031-12-01 00:00:00+00:00,642362.9310494686
2032-01-01 00:00:00+00:00,689544.6459352515
2032-02-01 00:00:00+00:00,458275.8239904427
2032-03-01 00:00:00+00:00,473103.40325082344
2032-04-01 00:00:00+00:00,329155.18980369513
2032-05-01 00:00:00+00:00,270546.35261260497
2032-06-01 00:00:00+00:00,208456.29372293418
2032-07-01 00:00:00+00:00,213863.79970584658
2032-08-01 00:00:00+00:00,188506.28227190944
2032-09-01 00:00:00+00:00,317998.1346677912
2032-10-01 00:00:00+00:00,386634.62737933116
2032-11-01 00:00:00+00:00,446686.8628961841
2032-12-01 00:00:00+00:00,642362.9310494686
2033-01-01 00:00:00+00:00,689544.6459352515
2033-02-01 00:00:00+00:00,586669.4972203805
2033-03-01 00:00:00+00:00,425316.3724973362
2033-04-01 00:00:00+00:00,329155.18980369513
2033-05-01 00:00:00+00:00,270546.35261260497
2033-06-01 00:00:00+00:00,208777.40888463578
2033-07-01 00:00:00+00:00,246022.22696240837
2033-08-01 00:00:00+00:00,205991.7599276391
2033-09-01 00:00:00+00:00,317998.1346677912
2033-10-01 00:00:00+00:00,386634.62737933116
2033-11-01 00:00:00+00:00,452168.1235041158
2033-12-01 00:00:00+00:00,642362.9310494686
2034-01-01 00:00:00+00:00,741991.708235393
2034-02-01 00:00:00+00:00,586669.4972203805
2034-03-01 00:00:00+00:00,425316.3724973362
2034-04-01 00:00:00+00:00,330865.1423197253
2034-05-01 00:00:00+00:00,270546.35261260497
2034-06-01 00:00:00+00:00,208456.29372293418
2034-07-01 00:00:00+00:00,210290.64112178326
2034-08-01 00:00:00+00:00,188506.28227190944
2034-09-01 00:00:00+00:00,329522.1845444914
2034-10-01 00:00:00+00:00,386634.62737933116
2034-11-01 00:00:00+00:00,452168.1235041158
2034-12-01 00:00:00+00:00,642362.9310494686
2035-01-01 00:00:00+00:00,741991.708235393
2035-02-01 00:00:00+00:00,586669.4972203805
2035-03-01 00:00:00+00:00,425316.3724973362
2035-04-01 00:00:00+00:00,329155.18980369513
2035-05-01 00:00:00+00:00,270546.35261260497
2035-06-01 00:00:00+00:00,211667.44533994937
2035-07-01 00:00:00+00:00,210290.64112178326
2035-08-01 00:00:00+00:00,205991.7599276391
2035-09-01 00:00:00+00:00,317998.1346677912
2035-10-01 00:00:00+00:00,419835.78348275664
2035-11-01 00:00:00+00:00,452168.1235041158
2035-12-01 00:00:00+00:00,642362.9310494686
2036-01-01 00:00:00+00:00,741991.708235393
2036-02-01 00:00:00+00:00,586669.4972203805
2036-03-01 00:00:00+00:00,425316.3724973362
2036-04-01 00:00:00+00:00,329155.18980369513
2036-05-01 00:00:00+00:00,273194.6849707679
2036-06-01 00:00:00+00:00,208456.29372293418
2036-07-01 00:00:00+00:00,246022.22696240837
2036-08-01 00:00:00+00:00,205991.7599276391
2036-09-01 00:00:00+00:00,317998.1346677912
2036-10-01 00:00:00+00:00,386634.62737933116
2036-11-01 00:00:00+00:00,446077.83393974707
2036-12-01 00:00:00+00:00,642362.9310494686
2037-01-01 00:00:00+00:00,741991.708235393
2037-02-01 00:00:00+00:00,458275.8239904427
2037-03-01 00:00:00+00:00,425316.3724973362
2037-04-01 00:00:00+00:00,329155.18980369513
2037-05-01 00:00:00+00:00,270546.35261260497
2037-06-01 00:00:00+00:00,211667.44533994937
2037-07-01 00:00:00+00:00,246022.22696240837
2037-08-01 00:00:00+00:00,188506.28227190944
2037-09-01 00:00:00+00:00,317998.1346677912
2037-10-01 00:00:00+00:00,386634.62737933116
2037-11-01 00:00:00+00:00,446077.83393974707
2037-12-01 00:00:00+00:00,681964.2083945255
2038-01-01 00:00:00+00:00,689544.6459352515
2038-02-01 00:00:00+00:00,586669.4972203805
2038-03-01 00:00:00+00:00,430095.075572686
2038-04-01 00:00:00+00:00,329155.18980369513
2038-05-01 00:00:00+00:00,297029.6761942279
2038-06-01 00:00:00+00:00,211667.44533994937
2038-07-01 00:00:00+00:00,210290.64112178326
2038-08-01 00:00:00+00:00,188506.28227190944
2038-09-01 00:00:00+00:00,317998.1346677912
2038-10-01 00:00:00+00:00,419835.78348275664
2038-11-01 00:00:00+00:00,446077.83393974707
2038-12-01 00:00:00+00:00,642362.9310494686
2039-01-01 00:00:00+00:00,689544.6459352515
2039-02-01 00:00:00+00:00,458275.8239904427
2039-03-01 00:00:00+00:00,425316.3724973362
2039-04-01 00:00:00+00:00,329155.18980369513
2039-05-01 00:00:00+00:00,270546.35261260497
2039-06-01 00:00:00+00:00,208456.29372293418
2039-07-01 00:00:00+00:00,213863.79970584658
2039-08-01 00:00:00+00:00,188506.28227190944
2039-09-01 00:00:00+00:00,317998.1346677912
2039-10-01 00:00:00+00:00,419835.78348275664
2039-11-01 00:00:00+00:00,446077.83393974707
2039-12-01 00:00:00+00:00,681964.2083945255
2040-01-01 00:00:00+00:00,741991.708235393
2040-02-01 00:00:00+00:00,471115.1913134394
2040-03-01 00:00:00+00:00,425316.3724973362
2040-04-01 00:00:00+00:00,329155.18980369513
2040-05-01 00:00:00+00:00,270546.35261260497
2040-06-01 00:00:00+00:00,211667.44533994937
2040-07-01 00:00:00+00:00,210290.64112178326
2040-08-01 00:00:00+00:00,188506.28227190944
2040-09-01 00:00:00+00:00,317998.1346677912
2040-10-01 00:00:00+00:00,419835.78348275664
2040-11-01 00:00:00+00:00,452168.1235041158
2040-12-01 00:00:00+00:00,642362.9310494686
2041-01-01 00:00:00+00:00,741991.708235393
2041-02-01 00:00:00+00:00,586669.4972203805
2041-03-01 00:00:00+00:00,425316.3724973362
2041-04-01 00:00:00+00:00,329155.18980369513
2041-05-01 00:00:00+00:00,270546.35261260497
2041-06-01 00:00:00+00:00,208777.40888463578
2041-07-01 00:00:00+00:00,210290.64112178326
2041-08-01 00:00:00+00:00,188506.28227190944
2041-09-01 00:00:00+00:00,329522.1845444914
2041-10-01 00:00:00+00:00,386634.62737933116
2041-11-01 00:00:00+00:00,452168.1235041158
2041-12-01 00:00:00+00:00,642362.9310494686
2042-01-01 00:00:00+00:00,694789.3521652669
2042-02-01 00:00:00+00:00,586669.4972203805
2042-03-01 00:00:00+00:00,473103.40325082344
2042-04-01 00:00:00+00:00,329155.18980369513
2042-05-01 00:00:00+00:00,297029.6761942279
2042-06-01 00:00:00+00:00,208456.29372293418
2042-07-01 00:00:00+00:00,210290.64112178326
2042-08-01 00:00:00+00:00,188506.28227190944
2042-09-01 00:00:00+00:00,329522.1845444914
2042-10-01 00:00:00+00:00,419835.78348275664
2042-11-01 00:00:00+00:00,446077.83393974707
2042-12-01 00:00:00+00:00,642362.9310494686
2043-01-01 00:00:00+00:00,689544.6459352515
2043-02-01 00:00:00+00:00,586669.4972203805
2043-03-01 00:00:00+00:00,425316.3724973362
2043-04-01 00:00:00+00:00,329155.18980369513
2043-05-01 00:00:00+00:00,270546.35261260497
2043-06-01 00:00:00+00:00,208777.40888463578
2043-07-01 00:00:00+00:00,213863.79970584658
2043-08-01 00:00:00+00:00,188506.28227190944
2043-09-01 00:00:00+00:00,329522.1845444914
2043-10-01 00:00:00+00:00,386634.62737933116
2043-11-01 00:00:00+00:00,452168.1235041158
2043-12-01 00:00:00+00:00,642362.9310494686
2044-01-01 00:00:00+00:00,741991.708235393
2044-02-01 00:00:00+00:00,586669.4972203805
2044-03-01 00:00:00+00:00,425316.3724973362
2044-04-01 00:00:00+00:00,329155.18980369513
2044-05-01 00:00:00+00:00,270546.35261260497
2044-06-01 00:00:00+00:00,211667.44533994937
2044-07-01 00:00:00+00:00,246022.22696240837
2044-08-01 00:00:00+00:00,205991.7599276391
2044-09-01 00:00:00+00:00,317998.1346677912
2044-10-01 00:00:00+00:00,419835.78348275664
2044-11-01 00:00:00+00:00,442394.2568406557
2044-12-01 00:00:00+00:00,681964.2083945255
2045-01-01 00:00:00+00:00,689544.6459352515
2045-02-01 00:00:00+00:00,458275.8239904427
2045-03-01 00:00:00+00:00,425316.3724973362
2045-04-01 00:00:00+00:00,329155.18980369513
2045-05-01 00:00:00+00:00,273194.6849707679
2045-06-01 00:00:00+00:00,211667.44533994937
2045-07-01 00:00:00+00:00,210290.64112178326
2045-08-01 00:00:00+00:00,188506.28227190944
2045-09-01 00:00:00+00:00,329522.1845444914
2045-10-01 00:00:00+00:00,389954.74298967444
2045-11-01 00:00:00+00:00,446077.83393974707
2045-12-01 00:00:00+00:00,681964.2083945255
