date,eeg_strike_hist,market_price_p50,markup_path,eeg_strike_p50
2040-07-01,,137.7916432588958,1.0537981538461607,145.20457928165317
2040-08-01,,147.77127059082895,1.0536358566101487,155.69710927133812
2040-09-01,,147.3099015191436,1.053474338718267,155.18720108953286
2040-10-01,,131.8444807787777,1.05331359642814,138.8735842182951
2040-11-01,,144.7086087798403,1.0531536260153618,152.4003960521272
2040-12-01,,145.39583712124448,1.0529944237734121,153.10100572853773
2041-01-01,,134.7778532452719,1.0528359860135685,141.89897401427788
2041-02-01,,128.20918758273746,1.052678309064822,134.96303079117064
2041-03-01,,128.6813212837954,1.0525213892737912,135.43984305120742
2041-04-01,,119.34278990217132,1.0523652230046385,125.59220170939425
2041-05-01,,119.33244914577816,1.0522098066389851,125.56277324143576
2041-06-01,,129.51995034872255,1.0520551365758277,136.26212905341973
2041-07-01,,141.97718287452466,1.051901209231455,149.34597034898792
2041-08-01,,150.77418875649687,1.051748021039364,158.5764546484611
2041-09-01,,150.68286788619233,1.0515955684501785,158.45743611048357
2041-10-01,,135.3355218213838,1.0514438479315658,142.29770182570215
2041-11-01,,148.08070824242745,1.0512928559681556,155.67619068196876
2041-12-01,,147.67871321666252,1.0511425890614579,155.23138495982718
2042-01-01,,138.75765540220434,1.0509930437297827,145.83333059197108
2042-02-01,,131.17984272505686,1.0508442165081588,137.84957905007587
2042-03-01,,132.41219803220415,1.0506961039482536,139.12498058766153
2042-04-01,,122.72523640409969,1.050548702618293,128.92883788285022
2042-05-01,,122.5961827567186,1.0504020091029824,128.77527667601365
2042-06-01,,133.27318720070332,1.0502560200034272,139.97096716258235
2042-07-01,,145.6486846679855,1.0501107319370544,152.94724686236748
2042-08-01,,155.28451303255397,1.0499661415375336,163.04348098932556
2042-09-01,,154.06422880812192,1.0498222454546997,161.7400546315892
2042-10-01,,138.66986430223153,1.0496790403544745,145.55885008685158
2042-11-01,,150.70577334479944,1.04953652291879,158.1712133400881
2042-12-01,,150.77286307399916,1.049394689845512,158.2202418826592
2043-01-01,,141.37510494553976,1.0492535378483625,148.33832902779113
2043-02-01,,134.04662870209668,1.0491130636568438,140.63006931052806
2043-03-01,,134.97125438341374,1.0489732640161635,141.58123725892543
2043-04-01,,125.94930057421638,1.0488341356871587,132.0999258081604
2043-05-01,,125.3842495369725,1.04869567544622,131.4899202584928
2043-06-01,,136.49743742049367,1.0485578800852184,143.1254636186976
2043-07-01,,149.34828280225304,1.04842074641143,156.57983813080344
2043-08-01,,158.11740441465332,1.048284271247462,165.7519880583551
2043-09-01,,157.82714230796373,1.0481484514311794,165.42627480390055
2043-10-01,,141.81401713330177,1.0480132838156317,148.62297378695786
2043-11-01,,154.68611346457365,1.04787876526898,162.09229358151478
2043-12-01,,155.03789734774148,1.0477448926744242,162.44016511707778
2044-01-01,,144.56017260228515,1.0476116629301309,151.44292281334668
2044-02-01,,137.3271338082835,1.0474790729491619,143.8472988122663
2044-03-01,,138.15833267354816,1.0473471196594017,144.69973178258607
2044-04-01,,129.31621952883816,1.0472158000034877,135.4219882873189
2044-05-01,,128.44029305581122,1.0470851109387378,134.48791850334808
2044-06-01,,139.4427539194455,1.0469550494370818,145.9902953233759
2044-07-01,,151.91679100567157,1.0468256124849893,159.03038779126626
2044-08-01,,162.47463011808173,1.0466967970834007,170.06167495190638
2044-09-01,,161.1468765317592,1.0465686002476584,168.65126100612545
2044-10-01,,144.82545462730184,1.0464410190074367,151.55129631840902
2044-11-01,,157.83196364824926,1.0463140504066728,165.14180116843843
2044-12-01,,159.48795278691438,1.0461876915034996,166.85433314876107
2045-01-01,,149.0048366507908,1.046061939370176,155.8682884024625
2045-02-01,,141.99331095010584,1.0459367910930202,148.5160280118271
2045-03-01,,143.26328878207195,1.0458122437723418,149.82650149138365
2045-04-01,,134.11653757785461,1.0456882945223742,140.2440934470327
2045-05-01,,132.9559565809606,1.0455649404712086,139.01408682786465
2045-06-01,,143.56925804064093,1.0454421787607266,150.09335792906862
2045-07-01,,157.08904932613777,1.0453200065465347,164.20832606998724
2045-08-01,,166.41403827645178,1.0451984209978975,173.93569003843106
2045-09-01,,165.82244721985268,1.0450774192976733,173.29729520214826
2045-10-01,,149.24784826152037,1.0449569986422478,155.95758357317195
2045-11-01,,162.3862224734866,1.0448371562414698,169.6671589019924
2045-12-01,,162.38412793259852,1.0447178893185858,169.64560339258352
2046-01-01,,152.03270173770727,1.0445991951101767,158.8132378656346
2046-02-01,,144.99407281082424,1.0444810708660932,151.443564438686
2046-03-01,,145.51636135092727,1.0443635138493914,151.97197846303217
2046-04-01,,136.6029130318775,1.0442465213362708,142.64711673793923
2046-05-01,,136.33849277841728,1.0441300906160105,142.35512281917912
2046-06-01,,147.1467298291148,1.0440142189909056,153.6232782196091
2046-07-01,,159.58203522365258,1.0438989037762063,166.58751163234686
2046-08-01,,169.59150146709212,1.0437841423000545,177.01691990020717
2046-09-01,,168.8040902165706,1.043669931903422,176.17575334134733
2046-10-01,,152.34540501008328,1.0435562699400496,158.98100259482865
2046-11-01,,166.0209248506925,1.043443153776385,173.2333974190788
2046-12-01,,165.972858004513,1.0433305807915223,173.16455833747742
2047-01-01,,154.74481105429842,1.043218548377141,161.43265715696018
2047-02-01,,147.24587674730708,1.0431070539374454,153.5932126983197
2047-03-01,,148.93232519890734,1.0429960948891053,155.33583358521463
2047-04-01,,139.75093975336358,1.0428856686611947,145.74425225071693
2047-05-01,,138.97823089509944,1.0427757726951339,144.92313210944005
2047-06-01,,149.42616845966808,1.0426664044446288,155.8016457977795
2047-07-01,,162.27982208301884,1.0425575613756126,169.1860555713404
2047-08-01,,171.65547918379895,1.0424492409661874,178.94212398283838
2047-09-01,,171.68094214575498,1.042341440706565,178.9501605780667
2047-10-01,,155.14727762555532,1.0422341580990089,161.69979227742385
2047-11-01,,168.4155663182527,1.0421273906577766,175.51047467339242
2047-12-01,,169.6060017855559,1.042021135909063,176.7330386375795
2048-01-01,,157.83606529577304,1.0419153913909407,164.45182574825145
2048-02-01,,150.75183027667532,1.0418101546533052,157.05478761481194
2048-03-01,,152.40636170623154,1.0417054232578173,158.76253352837392
2048-04-01,,142.60160574144766,1.041601194777846,148.53400291753124
2048-05-01,,141.91396898482014,1.041497466798414,147.80303920099888
2048-06-01,,153.04680212961935,1.0413942369161393,159.38205771623032
2048-07-01,,166.7374901647342,1.0412915027391816,173.62233169659558
2048-08-01,,176.6934657423195,1.0411892618871859,183.9713391765344
2048-09-01,,176.29886573587154,1.0410875119912277,183.54254749583401
2048-10-01,,159.0456726258174,1.040986250693758,165.5643584358165
2048-11-01,,172.69655357608082,1.0408854756485484,179.7573343119039
2048-12-01,,173.47710890406836,1.0407851845206368,180.5524048008274
2049-01-01,,162.92800948603852,1.0406853749862743,169.55679664774524
2049-02-01,,155.05678836142306,1.0405860447328699,161.34993010999492
2049-03-01,,156.758972939909,1.0404871914589375,163.1057034902335
2049-04-01,,147.01634909669116,1.0403888128740428,152.95416490978238
2049-05-01,,146.17844319789512,1.0402909066987505,152.0681052141501
2049-06-01,,157.4124923720715,1.0401934706645704,163.73944676646528
2049-07-01,,170.88346779123768,1.0400965025139053,177.7352971871139
2049-08-01,,180.81840579924946,1.04,188.05114203121946
2049-09-01,,179.80687313814298,1.0399039608868872,186.9818795710409
2049-10-01,,163.2507276107982,1.0398083829493365,169.7494750922867
2049-11-01,,177.29125574607767,1.0397132639728037,184.3320701855915
2049-12-01,,178.2592862917787,1.0396186017533784,185.32166996421412
2050-01-01,,166.3623089536118,1.0395243940977328,172.93767841570315
2050-02-01,,158.11757860949527,1.039430638823072,164.352255743225
2050-03-01,,160.18780245025437,1.0393373337570828,166.48916349905366
2050-04-01,,150.09483549628038,1.039244476737883,155.98522877639053
2050-05-01,,149.23502516150188,1.0391520656139714,155.0778846585277
2050-06-01,,161.31857954657428,1.039060098244179,167.6196991122749
2050-07-01,,174.64523310851285,1.0389685724976183,181.4509085362654
2050-08-01,,185.14799061004572,1.0388774862536339,192.3460790698757
2050-09-01,,184.28746486845876,1.038786837401754,191.4353928034931
2050-10-01,,167.24932755774728,1.0386966238416409,173.7213118740168
2050-11-01,,181.59500894379246,1.0386068434830429,188.60581903138723
2050-12-01,,182.5869650599589,1.0385174942457458,189.61975743600408
2051-01-01,,169.49938779791805,1.038428574059524,176.01300757495432
2051-02-01,,161.52647273233347,1.0383400808640935,167.71941075858294
2051-03-01,,163.32872945609284,1.038252012609063,169.57638207466957
2051-04-01,,152.98179472060085,1.038164367253888,158.82024811747678
2051-05-01,,152.1718225651165,1.0380771427678221,157.96609077816817
2051-06-01,,163.71288526502593,1.0379903371298702,169.93239296874802
2051-07-01,,177.5575938093438,1.0379039483287424,184.28772767046902
2051-08-01,,188.74873953310248,1.0378179743628069,195.88683452577746
2051-09-01,,188.3723959727961,1.0377324132400432,195.4801410606587
