Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jan 1, 2015;Jan 2, 2015;50,253.50;12,915.50;11,361.00;137,099.50;3,437.50;450.25;114,699.25;6,326.75;25,498.00;13,751.50;5,143.75;835.75
Jan 2, 2015;Jan 3, 2015;50,527.75;12,619.75;9,383.25;248,201.75;2,839.25;459.25;98,771.75;499.00;31,261.75;20,030.00;6,792.00;5,317.00
Jan 3, 2015;Jan 4, 2015;50,211.00;14,442.75;11,036.25;186,151.00;2,570.50;464.00;113,441.00;446.00;29,948.25;17,965.25;7,641.25;6,721.00
Jan 4, 2015;Jan 5, 2015;51,230.25;25,056.25;10,451.25;133,540.75;4,846.00;479.25;114,325.00;415.00;29,467.50;11,169.25;6,102.00;5,944.00
Jan 5, 2015;Jan 6, 2015;51,089.25;20,122.50;7,358.50;71,846.75;7,130.25;485.25;122,843.00;7,597.00;68,996.50;17,723.75;7,386.75;5,968.00
Jan 6, 2015;Jan 7, 2015;50,163.75;17,513.00;6,253.00;35,036.75;10,760.75;498.75;129,308.75;8,907.00;90,290.00;25,766.50;5,259.25;6,910.00
Jan 7, 2015;Jan 8, 2015;50,476.00;17,048.75;9,791.75;84,706.00;5,542.00;489.75;130,474.25;8,865.25;80,523.50;28,856.50;7,540.75;6,913.00
Jan 8, 2015;Jan 9, 2015;50,737.75;17,683.25;11,198.25;160,828.75;3,339.25;481.25;128,274.00;8,112.75;66,998.00;23,784.00;5,670.50;8,029.50
Jan 9, 2015;Jan 10, 2015;51,137.75;17,923.75;7,744.25;243,941.25;2,471.25;433.00;123,110.25;500.75;49,977.50;26,966.75;6,890.00;8,044.25
Jan 10, 2015;Jan 11, 2015;51,447.00;25,111.00;5,856.25;247,599.50;8,352.25;389.25;123,298.50;284.00;25,939.25;13,661.50;7,767.50;1,499.00
Jan 11, 2015;Jan 12, 2015;51,750.50;25,004.75;8,673.25;243,776.00;6,882.50;455.00;112,195.25;364.00;17,695.50;10,499.50;5,148.00;6,408.00
Jan 12, 2015;Jan 13, 2015;52,133.00;22,619.50;10,518.75;244,919.25;3,714.50;477.00;119,173.75;500.00;40,343.00;21,745.00;7,111.00;7,980.25
Jan 13, 2015;Jan 14, 2015;51,769.50;21,066.00;7,899.50;170,042.75;19,971.25;495.00;124,736.75;6,201.25;53,855.75;25,352.50;4,899.00;7,416.25
Jan 14, 2015;Jan 15, 2015;51,321.00;20,171.00;7,980.50;146,558.75;5,386.75;520.25;127,297.25;7,896.25;69,039.00;22,102.75;6,948.25;7,035.00
Jan 15, 2015;Jan 16, 2015;51,514.50;20,491.75;11,162.00;212,337.25;7,199.50;564.75;122,155.75;7,938.25;70,101.50;21,474.00;5,047.75;7,199.00
Jan 16, 2015;Jan 17, 2015;50,887.25;19,516.25;9,430.50;127,025.25;10,614.00;564.25;126,371.00;8,004.50;78,833.75;21,169.00;6,548.25;6,411.25
Jan 17, 2015;Jan 18, 2015;51,367.75;20,802.75;10,658.75;64,674.00;7,327.50;575.50;129,058.25;8,894.50;77,179.75;16,695.25;7,380.50;6,802.25
Jan 18, 2015;Jan 19, 2015;51,792.25;19,994.00;4,808.00;47,724.25;7,863.75;583.50;128,132.75;8,537.00;64,674.25;20,216.25;4,949.50;7,028.75
Jan 19, 2015;Jan 20, 2015;51,285.25;19,989.75;224.25;7,457.50;9,029.25;537.75;128,867.75;8,854.50;98,095.75;29,209.50;7,059.25;7,042.75
Jan 20, 2015;Jan 21, 2015;51,553.00;22,513.75;974.50;2,564.75;3,712.75;498.00;129,561.50;8,948.25;99,178.50;34,677.25;6,713.25;8,040.25
Jan 21, 2015;Jan 22, 2015;51,275.25;23,184.25;2,245.50;18,316.50;8,176.50;554.25;129,821.25;8,833.25;100,389.75;32,738.75;8,649.00;7,870.25
Jan 22, 2015;Jan 23, 2015;51,327.00;22,496.00;1,272.75;20,511.00;7,515.00;583.00;130,149.75;8,919.00;106,969.00;32,549.50;7,403.75;7,687.25
Jan 23, 2015;Jan 24, 2015;51,319.00;21,481.50;4,325.25;12,860.75;2,695.50;575.50;130,142.50;8,933.00;106,070.25;26,387.00;7,281.50;7,975.25
Jan 24, 2015;Jan 25, 2015;51,022.00;19,887.50;10,991.00;67,610.00;2,188.25;580.00;128,523.75;8,946.00;99,466.75;19,514.50;5,254.25;7,929.25
Jan 25, 2015;Jan 26, 2015;51,579.75;16,765.00;8,249.25;44,451.75;5,344.75;581.00;128,663.50;8,370.00;78,039.50;17,446.75;6,189.75;7,906.75
Jan 26, 2015;Jan 27, 2015;52,088.50;16,487.50;13,708.25;90,433.75;2,838.50;585.00;130,119.75;8,960.25;104,010.25;28,186.00;5,570.75;7,891.25
Jan 27, 2015;Jan 28, 2015;51,892.25;18,154.50;10,270.25;95,245.25;6,818.75;586.75;129,489.50;8,289.00;102,547.50;26,487.25;6,385.75;7,885.75
Jan 28, 2015;Jan 29, 2015;51,549.25;18,320.00;12,718.50;170,948.00;5,325.75;603.50;127,807.25;8,628.50;83,766.50;32,771.50;4,916.75;7,842.25
Jan 29, 2015;Jan 30, 2015;51,105.00;18,881.00;9,855.25;161,285.25;9,637.25;600.00;127,474.75;7,544.75;81,963.75;30,116.50;6,736.00;8,088.50
Jan 30, 2015;Jan 31, 2015;51,276.00;19,513.25;1,467.25;21,707.00;4,174.00;615.75;121,347.00;8,933.25;105,932.75;27,932.00;6,455.50;8,031.00
Jan 31, 2015;Feb 1, 2015;51,371.25;19,515.75;1,146.75;30,102.00;8,005.25;604.50;105,721.00;8,942.50;90,257.00;23,243.75;2,235.00;7,828.25
Feb 1, 2015;Feb 2, 2015;52,458.25;16,090.75;4,947.75;33,453.00;8,769.50;623.25;128,250.00;8,390.75;62,490.25;22,986.75;2,662.75;7,634.50
Feb 2, 2015;Feb 3, 2015;52,570.25;15,856.75;7,593.00;64,331.50;5,773.50;623.75;129,769.75;8,325.75;94,924.00;19,848.00;6,741.25;7,255.00
Feb 3, 2015;Feb 4, 2015;52,325.00;17,792.75;7,319.00;32,100.25;11,383.00;617.50;128,643.25;8,847.00;107,055.75;34,517.00;5,510.50;7,431.25
Feb 4, 2015;Feb 5, 2015;51,869.00;18,933.25;2,576.00;12,726.25;15,888.75;607.00;130,362.75;8,934.75;110,865.00;33,579.75;4,598.50;7,392.50
Feb 5, 2015;Feb 6, 2015;51,156.75;17,748.50;5,461.00;37,596.75;12,547.00;608.25;129,409.50;8,915.00;100,120.75;32,226.75;6,032.25;7,634.50
Feb 6, 2015;Feb 7, 2015;50,812.50;17,064.50;1,508.00;46,799.00;21,696.00;608.00;129,317.00;8,932.00;108,888.75;31,360.50;5,167.25;7,342.75
Feb 7, 2015;Feb 8, 2015;50,712.75;16,579.50;12,801.50;109,187.25;22,668.75;604.50;126,191.50;8,463.75;83,965.75;29,953.00;5,181.50;7,739.00
Feb 8, 2015;Feb 9, 2015;51,073.75;14,897.75;14,853.25;146,637.00;21,491.50;526.00;111,484.25;6,872.00;46,266.50;26,675.50;5,182.75;7,384.50
Feb 9, 2015;Feb 10, 2015;50,801.75;13,846.50;16,189.00;169,587.75;5,400.00;573.00;127,335.75;8,128.25;79,249.50;37,090.50;5,583.50;7,739.50
Feb 10, 2015;Feb 11, 2015;51,296.75;15,860.50;9,968.25;68,656.75;9,889.75;588.50;129,311.75;8,918.50;119,717.75;27,173.50;4,497.00;7,937.00
Feb 11, 2015;Feb 12, 2015;50,899.50;16,011.25;468.25;5,612.00;7,581.25;582.25;129,958.25;8,949.25;136,032.50;28,873.50;5,692.00;6,256.75
Feb 12, 2015;Feb 13, 2015;50,893.25;16,752.25;795.50;3,456.50;6,510.25;603.75;129,900.00;8,955.75;139,726.75;29,986.00;6,443.25;5,858.00
Feb 13, 2015;Feb 14, 2015;50,834.50;17,618.50;8,055.50;30,289.00;15,497.25;587.75;129,539.25;8,941.25;126,276.00;25,684.50;6,164.50;5,903.00
Feb 14, 2015;Feb 15, 2015;50,911.75;15,499.00;10,045.50;40,119.50;19,095.00;613.50;128,326.50;8,909.25;83,083.25;20,322.25;4,785.25;6,095.25
Feb 15, 2015;Feb 16, 2015;50,436.25;13,350.00;16,315.25;87,084.75;22,621.50;451.75;126,320.25;8,927.50;62,146.25;17,694.00;3,132.75;5,865.00
Feb 16, 2015;Feb 17, 2015;50,508.75;13,699.50;11,761.50;66,241.25;21,989.75;370.00;123,972.00;8,925.50;113,199.00;29,883.75;5,293.00;6,111.25
Feb 17, 2015;Feb 18, 2015;50,542.75;15,718.25;4,283.00;21,992.50;14,977.75;413.50;127,703.25;8,948.00;131,359.50;28,493.75;7,430.50;5,986.00
Feb 18, 2015;Feb 19, 2015;50,210.25;17,815.50;14,179.50;59,149.25;13,636.75;503.75;122,823.00;8,968.75;134,989.00;23,622.25;3,007.00;5,984.25
Feb 19, 2015;Feb 20, 2015;49,904.00;18,030.50;16,643.50;112,392.75;16,892.50;511.50;127,490.25;8,552.50;116,421.50;33,435.25;5,396.75;6,065.25
Feb 20, 2015;Feb 21, 2015;50,085.75;15,817.00;11,472.25;118,540.75;29,396.00;496.50;124,392.50;7,478.50;94,406.75;31,623.25;4,940.00;5,958.25
Feb 21, 2015;Feb 22, 2015;50,471.00;13,878.00;3,384.25;83,149.75;20,540.75;495.00;124,582.00;551.00;87,294.00;16,071.50;6,052.50;5,894.00
Feb 22, 2015;Feb 23, 2015;51,353.75;13,724.50;13,492.25;72,422.50;21,328.75;505.25;124,116.25;550.00;83,257.50;15,241.00;4,438.75;5,677.00
Feb 23, 2015;Feb 24, 2015;51,865.50;13,791.00;15,984.25;149,110.50;13,385.50;496.75;121,087.75;6,491.75;91,297.00;28,831.50;7,038.50;6,962.00
Feb 24, 2015;Feb 25, 2015;51,405.50;16,413.50;17,356.25;138,444.50;16,547.00;493.00;123,986.50;8,899.75;102,576.25;22,911.50;6,098.00;7,328.00
Feb 25, 2015;Feb 26, 2015;51,163.00;16,079.75;7,544.75;49,621.25;23,326.75;498.00;125,008.00;8,944.50;113,416.25;23,405.75;6,626.75;7,171.00
Feb 26, 2015;Feb 27, 2015;51,021.75;16,330.25;10,017.00;75,725.00;37,281.00;535.00;125,452.25;8,915.75;113,557.50;23,868.00;5,678.50;7,810.25
Feb 27, 2015;Feb 28, 2015;50,489.50;15,320.75;5,543.25;49,333.50;30,303.75;612.25;125,880.75;8,952.75;128,248.25;21,906.75;7,126.75;7,859.75
Feb 28, 2015;Mar 1, 2015;51,053.50;15,814.50;15,251.00;86,495.75;24,563.25;612.75;120,062.75;8,745.25;81,597.00;19,248.25;2,096.75;7,971.25
Mar 1, 2015;Mar 2, 2015;52,106.75;14,043.75;18,515.75;175,096.50;12,267.50;591.25;112,943.50;508.00;32,593.25;18,101.00;6,674.00;8,107.25
Mar 2, 2015;Mar 3, 2015;52,027.75;15,116.75;18,124.75;206,923.00;20,807.00;548.00;122,715.25;6,892.00;64,899.75;28,859.00;5,900.00;8,024.75
Mar 3, 2015;Mar 4, 2015;51,671.75;18,693.00;15,522.25;151,695.25;37,776.25;588.00;120,881.75;8,234.00;71,298.25;26,904.00;6,862.50;7,820.75
Mar 4, 2015;Mar 5, 2015;51,666.50;16,476.00;18,018.25;157,218.25;23,976.50;601.50;123,060.25;8,185.00;88,432.50;20,458.50;6,649.00;7,755.50
Mar 5, 2015;Mar 6, 2015;51,333.25;16,520.75;11,222.00;63,425.00;23,218.00;607.75;124,412.00;8,898.75;118,361.75;22,233.00;6,532.25;7,895.00
Mar 6, 2015;Mar 7, 2015;51,498.50;18,154.25;15,172.75;59,117.50;20,755.00;611.25;123,932.50;8,908.50;128,539.50;22,160.50;7,074.00;7,997.50
Mar 7, 2015;Mar 8, 2015;51,298.50;17,013.50;19,163.25;121,754.00;42,427.75;540.25;106,964.00;8,054.25;60,071.50;16,279.25;5,902.50;6,604.50
Mar 8, 2015;Mar 9, 2015;51,338.75;14,616.50;17,415.50;87,391.75;50,934.25;588.25;93,909.50;6,175.25;43,760.50;14,387.00;2,969.25;6,522.75
Mar 9, 2015;Mar 10, 2015;51,312.25;14,283.75;7,753.00;25,350.75;47,719.50;571.00;97,436.25;8,176.00;113,172.50;20,019.50;6,710.00;6,595.00
Mar 10, 2015;Mar 11, 2015;51,050.75;15,735.25;15,411.50;58,151.75;41,849.75;541.50;98,237.50;8,858.75;115,737.50;17,847.50;5,844.25;6,236.00
Mar 11, 2015;Mar 12, 2015;50,809.75;15,617.75;4,835.00;49,202.75;46,430.00;564.00;99,028.25;8,878.75;121,594.25;29,093.00;5,179.00;5,900.00
Mar 12, 2015;Mar 13, 2015;49,607.00;15,292.00;4,900.25;24,711.75;39,158.25;592.25;99,395.25;8,894.50;115,914.25;18,542.25;2,122.00;1,108.75
Mar 13, 2015;Mar 14, 2015;49,708.75;15,510.25;15,336.25;66,554.00;24,282.75;599.50;98,017.50;8,903.75;113,889.00;21,347.50;8,082.50;6,050.75
Mar 14, 2015;Mar 15, 2015;50,290.00;15,607.50;16,297.75;66,496.50;13,163.50;590.50;98,127.25;8,926.25;65,742.75;23,097.50;3,073.25;6,130.75
Mar 15, 2015;Mar 16, 2015;49,826.50;14,757.00;18,680.00;89,831.50;27,598.25;580.00;95,438.00;6,795.50;42,538.75;19,901.50;3,563.25;6,242.25
Mar 16, 2015;Mar 17, 2015;50,082.75;14,545.50;20,229.25;122,129.50;41,335.25;459.00;96,989.75;8,149.75;78,303.25;30,195.00;7,438.00;6,463.75
Mar 17, 2015;Mar 18, 2015;50,398.00;15,759.00;11,419.50;53,036.00;46,330.75;380.50;97,741.00;8,644.00;110,545.75;27,997.75;7,645.00;6,651.75
Mar 18, 2015;Mar 19, 2015;50,595.25;16,902.50;1,583.50;23,758.50;54,897.50;389.00;97,518.75;8,600.25;114,967.25;29,634.75;5,912.00;6,825.00
Mar 19, 2015;Mar 20, 2015;50,498.50;16,467.50;5,732.75;9,901.50;55,406.75;395.00;98,093.25;8,730.00;124,173.00;17,251.25;6,945.00;6,695.50
Mar 20, 2015;Mar 21, 2015;50,626.00;16,266.25;6,551.25;13,369.75;44,440.25;388.50;97,507.75;8,751.00;124,022.00;24,253.75;6,165.75;6,505.50
Mar 21, 2015;Mar 22, 2015;50,545.25;16,222.25;16,366.25;74,227.00;31,814.50;396.25;97,952.75;8,657.50;96,698.75;16,239.00;3,874.50;7,910.75
Mar 22, 2015;Mar 23, 2015;50,626.00;16,902.00;4,877.00;43,379.00;30,330.75;390.75;92,426.75;7,681.25;63,374.00;16,121.00;4,872.75;8,245.00
Mar 23, 2015;Mar 24, 2015;50,277.25;15,911.50;14,762.25;26,146.00;39,123.25;393.75;99,333.75;8,890.75;95,278.00;18,161.75;7,491.75;7,516.50
Mar 24, 2015;Mar 25, 2015;50,182.00;17,521.00;1,352.50;7,336.50;44,062.25;381.75;98,899.50;8,868.00;108,480.25;19,844.00;4,557.00;8,357.00
Mar 25, 2015;Mar 26, 2015;50,272.50;17,608.75;7,304.50;57,367.75;42,734.00;384.75;97,262.25;8,678.75;128,695.50;18,003.50;8,641.50;8,423.50
Mar 26, 2015;Mar 27, 2015;50,369.00;16,788.50;12,365.50;34,524.50;12,221.50;426.50;101,512.50;8,732.00;125,127.50;21,439.50;7,956.75;8,308.00
Mar 27, 2015;Mar 28, 2015;50,167.00;18,311.75;8,445.25;79,500.50;22,922.00;496.50;108,991.75;8,719.00;103,377.50;18,997.00;4,796.25;8,285.25
Mar 28, 2015;Mar 29, 2015;50,124.25;15,924.75;16,746.25;81,873.50;46,097.00;493.00;109,206.00;7,657.50;42,827.25;10,545.50;4,210.25;8,429.25
Mar 29, 2015;Mar 30, 2015;48,367.00;14,106.50;20,253.00;164,892.50;15,111.00;439.25;93,128.00;139.00;24,750.75;11,885.25;7,548.00;7,954.00
Mar 30, 2015;Mar 31, 2015;50,879.50;20,474.50;26,534.75;243,428.75;33,250.75;479.00;107,051.25;3,601.00;40,301.75;13,218.75;7,164.50;8,556.50
Mar 31, 2015;Apr 1, 2015;51,216.75;24,112.50;20,774.75;237,307.75;23,903.25;341.25;116,690.50;6,877.75;39,938.75;20,981.50;3,940.50;7,601.75
Apr 1, 2015;Apr 2, 2015;50,062.50;24,893.25;23,628.50;206,115.25;36,442.25;359.25;119,903.25;411.25;43,392.00;25,314.75;4,925.50;7,668.00
Apr 2, 2015;Apr 3, 2015;49,600.50;22,852.75;20,644.00;144,332.25;28,823.00;526.00;125,279.50;7,514.75;55,941.75;18,799.25;6,048.75;7,235.00
Apr 3, 2015;Apr 4, 2015;49,951.75;22,841.50;8,384.75;59,066.00;54,408.00;596.00;126,667.25;6,894.00;38,495.00;14,800.00;7,283.00;7,902.25
Apr 4, 2015;Apr 5, 2015;50,483.50;21,245.50;6,379.50;25,112.00;36,143.75;603.75;127,537.50;8,790.50;50,733.75;13,739.00;4,425.25;8,537.50
Apr 5, 2015;Apr 6, 2015;50,167.00;19,093.50;2,304.00;20,460.75;54,218.00;614.25;121,366.50;7,567.00;31,123.00;13,281.00;4,981.50;8,535.25
Apr 6, 2015;Apr 7, 2015;49,979.00;18,342.25;1,227.00;14,760.25;44,840.00;614.50;123,285.75;7,038.50;43,411.50;12,647.75;3,484.50;8,537.50
Apr 7, 2015;Apr 8, 2015;49,894.75;18,211.75;7,897.75;55,319.75;56,665.25;555.75;125,184.00;8,708.75;90,284.00;15,694.00;6,080.25;8,487.75
Apr 8, 2015;Apr 9, 2015;49,241.00;18,727.75;6,760.25;30,337.25;48,134.50;503.50;126,807.75;8,640.50;124,510.50;15,907.50;6,504.50;8,796.50
Apr 9, 2015;Apr 10, 2015;49,544.75;18,810.00;185.25;4,053.50;65,096.00;471.25;126,059.50;8,638.00;125,891.00;12,724.75;5,210.00;8,458.50
Apr 10, 2015;Apr 11, 2015;49,886.25;20,569.25;1,356.25;6,834.00;66,542.00;455.50;122,643.75;8,546.75;111,784.75;14,781.50;5,010.50;8,697.75
Apr 11, 2015;Apr 12, 2015;50,096.25;22,385.25;18,283.25;127,273.75;42,517.00;455.00;91,223.75;7,349.25;43,644.75;12,257.00;4,034.25;8,719.00
Apr 12, 2015;Apr 13, 2015;50,081.00;21,359.75;26,110.75;123,625.50;53,126.00;464.00;90,523.00;6,037.50;27,546.50;12,632.75;5,896.25;8,516.50
Apr 13, 2015;Apr 14, 2015;50,120.50;21,690.50;18,143.25;138,769.50;50,110.50;456.75;90,675.50;7,479.00;71,386.00;18,209.00;5,710.50;8,381.50
Apr 14, 2015;Apr 15, 2015;48,946.75;23,041.75;23,727.00;78,165.25;58,980.50;448.50;95,455.25;8,478.75;98,405.25;16,312.00;8,521.50;9,018.50
Apr 15, 2015;Apr 16, 2015;48,266.25;24,104.50;24,465.50;115,567.25;71,336.00;446.50;95,295.00;7,638.25;89,428.25;14,327.25;5,954.50;8,584.25
Apr 16, 2015;Apr 17, 2015;48,440.50;23,449.25;10,852.75;50,820.75;55,754.00;440.00;96,014.75;8,383.50;109,927.25;15,198.50;7,501.25;8,585.50
Apr 17, 2015;Apr 18, 2015;48,906.25;24,901.75;15,319.75;53,919.50;37,252.00;481.75;96,623.75;8,380.75;116,893.00;14,280.50;4,836.00;8,231.00
Apr 18, 2015;Apr 19, 2015;49,284.50;27,574.25;8,472.00;29,482.25;62,332.75;550.50;92,522.00;7,665.25;43,282.75;10,690.25;2,893.00;8,774.50
Apr 19, 2015;Apr 20, 2015;49,965.00;22,756.75;5,722.75;12,070.75;74,310.50;544.25;88,221.25;6,205.00;34,414.00;12,804.25;2,656.25;8,653.00
Apr 20, 2015;Apr 21, 2015;49,713.50;21,625.75;5,250.75;30,804.50;75,838.75;533.50;95,225.25;8,139.25;97,242.00;13,964.00;6,402.50;9,020.00
Apr 21, 2015;Apr 22, 2015;49,482.75;22,073.25;18,115.25;73,389.25;75,597.50;572.00;94,974.50;7,862.75;99,245.00;11,828.75;5,650.75;9,194.50
Apr 22, 2015;Apr 23, 2015;49,390.50;21,377.50;19,159.00;50,198.00;63,930.00;582.75;95,509.50;8,397.75;112,215.50;14,671.50;5,956.25;8,761.50
Apr 23, 2015;Apr 24, 2015;49,489.75;22,448.25;4,067.75;13,435.00;54,138.50;619.75;96,151.25;8,398.75;116,883.25;12,673.75;6,331.00;8,761.50
Apr 24, 2015;Apr 25, 2015;49,593.50;23,024.25;4,597.75;13,164.50;72,643.50;625.75;94,931.00;8,393.50;108,498.75;12,626.25;8,783.50;9,052.75
Apr 25, 2015;Apr 26, 2015;49,399.50;22,446.50;23,005.75;46,919.25;36,428.75;608.75;89,058.25;8,237.50;69,385.00;9,810.75;4,824.50;8,789.50
Apr 26, 2015;Apr 27, 2015;49,295.00;21,446.25;3,080.00;27,751.00;45,816.00;590.25;91,493.75;6,715.75;40,595.00;11,313.50;3,365.25;8,805.25
Apr 27, 2015;Apr 28, 2015;50,137.25;23,661.25;7,654.75;36,997.25;54,291.50;582.25;94,066.50;7,701.75;105,525.50;13,969.75;5,576.75;9,172.25
Apr 28, 2015;Apr 29, 2015;50,322.50;27,794.25;13,984.75;40,520.25;38,371.00;572.50;95,377.25;8,468.25;116,508.00;15,710.75;4,450.75;8,763.25
Apr 29, 2015;Apr 30, 2015;49,744.75;26,362.75;22,696.75;62,401.50;68,275.50;558.25;95,160.00;8,589.25;90,805.50;16,003.00;5,774.00;8,829.25
Apr 30, 2015;May 1, 2015;49,871.75;26,143.75;10,516.50;49,732.75;46,241.00;642.25;95,051.25;8,456.00;95,345.75;14,978.00;6,760.75;7,029.00
May 1, 2015;May 2, 2015;50,239.75;25,048.00;4,512.50;28,588.00;33,500.00;645.00;93,230.50;6,389.50;32,764.50;12,377.50;3,477.50;9,157.00
May 2, 2015;May 3, 2015;49,981.50;25,832.75;2,770.75;15,681.50;51,086.25;636.75;91,643.50;7,280.25;28,849.75;9,776.00;3,301.00;9,208.75
May 3, 2015;May 4, 2015;50,215.25;28,391.25;24,343.25;91,738.75;27,632.00;611.50;94,777.00;5,516.75;32,400.75;12,318.50;3,392.00;8,853.25
May 4, 2015;May 5, 2015;49,970.25;28,686.25;22,896.50;79,539.25;43,298.25;575.50;120,304.00;7,690.25;90,799.25;12,458.00;7,446.25;9,245.50
May 5, 2015;May 6, 2015;49,399.25;30,161.00;32,098.75;152,285.75;42,336.75;558.50;122,768.00;7,425.50;47,622.50;13,770.25;5,281.00;9,462.25
May 6, 2015;May 7, 2015;48,492.50;31,310.75;32,299.00;120,860.75;45,944.50;628.50;122,630.50;7,124.50;47,575.25;12,984.75;1,288.00;9,198.25
May 7, 2015;May 8, 2015;48,891.00;30,558.25;23,154.25;117,976.75;58,164.00;614.75;118,785.25;7,092.25;52,133.50;12,745.00;2,084.00;9,114.00
May 8, 2015;May 9, 2015;49,051.00;31,110.75;4,846.00;15,106.75;66,198.50;607.00;124,055.50;7,998.50;65,797.75;12,161.00;4,000.25;8,868.50
May 9, 2015;May 10, 2015;49,259.50;31,441.00;32,536.50;118,446.75;34,988.00;611.75;119,892.25;483.25;22,233.25;10,957.25;6,601.25;8,965.50
May 10, 2015;May 11, 2015;50,127.75;31,313.75;17,703.00;102,738.75;66,840.00;610.50;104,149.75;0.00;19,676.25;11,927.75;3,720.25;8,965.50
May 11, 2015;May 12, 2015;49,421.25;30,585.00;24,926.00;71,405.00;69,414.25;604.00;123,070.25;0.00;61,400.25;11,035.25;5,512.50;7,827.00
May 12, 2015;May 13, 2015;49,747.50;30,961.25;19,841.50;84,097.25;58,793.00;546.75;121,610.00;5,914.75;58,076.75;10,631.75;6,207.75;8,838.50
May 13, 2015;May 14, 2015;49,367.75;31,528.00;27,448.75;101,291.00;62,362.75;572.75;121,762.00;6,736.00;30,033.50;11,379.00;5,691.75;8,808.50
May 14, 2015;May 15, 2015;48,961.00;32,028.75;10,592.75;29,849.00;54,939.25;619.00;122,062.50;6,086.75;30,992.25;9,528.75;3,550.75;8,863.50
May 15, 2015;May 16, 2015;48,792.00;30,779.50;3,227.25;21,426.75;51,087.50;643.25;121,266.50;7,596.25;40,294.00;6,862.75;7,783.00;1,744.25
May 16, 2015;May 17, 2015;48,800.50;30,432.75;17,348.75;74,389.75;53,431.75;622.25;121,045.75;866.50;34,140.25;9,697.25;2,100.50;8,554.75
May 17, 2015;May 18, 2015;48,937.00;31,282.25;19,918.50;99,679.75;51,527.50;628.50;114,810.75;0.00;26,858.50;9,420.75;4,748.25;8,561.50
May 18, 2015;May 19, 2015;49,288.75;31,809.25;16,450.25;55,826.75;64,886.50;552.25;120,050.00;6,573.25;63,516.75;12,047.75;6,631.25;8,753.50
May 19, 2015;May 20, 2015;48,780.00;32,626.50;18,279.25;100,128.50;39,898.50;555.75;118,276.00;7,800.00;68,088.50;12,830.00;4,923.00;8,868.25
May 20, 2015;May 21, 2015;48,253.25;28,494.00;11,047.50;47,787.25;32,286.25;563.00;119,507.25;8,127.25;92,106.00;13,568.50;8,120.50;8,810.25
May 21, 2015;May 22, 2015;47,818.50;27,205.00;7,020.75;32,116.75;41,896.00;544.25;121,349.25;8,201.50;95,130.25;12,938.50;7,213.25;9,055.00
May 22, 2015;May 23, 2015;47,915.50;28,716.25;9,809.75;21,750.00;61,033.50;645.00;120,832.50;6,664.75;95,986.25;11,962.25;4,714.75;8,826.00
May 23, 2015;May 24, 2015;48,639.00;30,365.25;7,910.75;31,923.50;42,151.75;657.00;118,883.75;0.00;36,843.00;9,452.00;1,088.75;8,939.50
May 24, 2015;May 25, 2015;49,391.50;29,106.50;5,227.50;8,056.00;43,045.50;646.75;115,845.75;0.00;39,052.00;12,692.75;3,523.75;8,863.00
May 25, 2015;May 26, 2015;49,653.25;31,786.25;6,077.75;27,657.25;41,559.75;630.75;117,880.00;0.00;37,729.50;11,653.50;1,501.75;9,063.25
May 26, 2015;May 27, 2015;49,010.75;32,524.00;18,641.75;56,662.25;40,806.00;637.75;118,479.50;0.00;92,920.25;12,937.50;7,175.50;8,987.75
May 27, 2015;May 28, 2015;48,599.00;32,043.75;12,042.75;47,427.75;40,925.75;656.75;118,450.00;0.00;102,369.75;14,692.25;8,029.00;8,875.00
May 28, 2015;May 29, 2015;48,652.00;32,266.75;27,562.75;99,970.25;61,581.00;635.75;116,958.00;0.00;72,430.00;11,609.25;6,525.50;8,599.75
May 29, 2015;May 30, 2015;48,914.50;32,841.50;18,945.50;62,211.75;54,553.25;561.50;117,032.75;0.00;78,505.75;11,410.00;6,313.50;8,729.50
May 30, 2015;May 31, 2015;48,719.25;32,621.75;26,981.50;119,446.00;52,433.00;508.25;87,741.50;0.00;33,385.00;9,935.75;6,169.00;7,948.00
May 31, 2015;Jun 1, 2015;48,884.50;31,880.25;28,005.50;99,645.75;55,006.50;514.50;79,569.00;0.00;21,427.00;11,533.50;3,078.00;7,978.25
Jun 1, 2015;Jun 2, 2015;48,475.25;31,063.50;21,239.00;61,181.50;56,322.00;501.25;84,805.75;0.00;87,852.25;11,684.25;7,111.50;7,826.25
Jun 2, 2015;Jun 3, 2015;48,155.50;31,692.50;26,870.25;189,619.25;53,178.75;488.50;80,297.50;0.00;37,553.25;11,049.00;7,179.00;8,168.00
Jun 3, 2015;Jun 4, 2015;48,058.75;31,863.00;25,266.50;136,600.25;66,954.50;446.25;81,468.75;0.00;44,272.25;10,360.75;4,969.50;8,089.75
Jun 4, 2015;Jun 5, 2015;48,548.00;31,867.00;1,981.00;16,237.00;80,281.75;445.50;80,280.00;0.00;39,139.25;9,578.50;4,796.75;8,086.50
