Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jan 1, 2015 12:00 PM;Jan 1, 2015 1:00 PM;4,314.00;3,000.00;527.75;11,761.50;4,234.75;82.00;10,119.00;12,464.50;2,950.00;1,612.00;705.00;6,654.00
Jan 1, 2015 1:00 PM;Jan 1, 2015 2:00 PM;4,305.50;2,911.25;527.75;12,220.75;3,535.50;84.50;10,453.50;12,417.75;2,822.75;1,651.50;967.25;6,566.75
Jan 1, 2015 2:00 PM;Jan 1, 2015 3:00 PM;4,324.25;2,952.50;524.75;11,694.75;2,306.00;87.00;10,828.25;12,621.50;2,676.25;1,638.75;1,176.25;6,582.50
Jan 1, 2015 3:00 PM;Jan 1, 2015 4:00 PM;4,328.75;2,918.50;524.50;11,653.25;759.25;86.50;11,069.75;13,387.25;2,498.00;1,714.00;1,663.00;6,713.50
Jan 1, 2015 4:00 PM;Jan 1, 2015 5:00 PM;4,330.75;3,035.00;524.50;13,404.00;52.75;82.00;11,006.50;14,679.00;2,682.00;1,878.50;1,409.00;6,584.50
Jan 1, 2015 5:00 PM;Jan 1, 2015 6:00 PM;4,329.25;3,177.75;524.50;15,221.00;0.00;82.25;11,057.50;14,964.25;2,821.75;2,008.25;2,470.00;6,249.75
Jan 1, 2015 6:00 PM;Jan 1, 2015 7:00 PM;4,327.50;3,427.25;524.00;16,548.50;0.00;86.00;10,930.25;14,286.00;2,703.00;1,881.50;2,302.25;6,553.25
Jan 1, 2015 7:00 PM;Jan 1, 2015 8:00 PM;4,302.75;3,169.25;523.50;17,706.50;0.00;87.75;10,861.75;13,498.00;2,503.75;2,017.25;1,577.50;6,775.25
Jan 1, 2015 8:00 PM;Jan 1, 2015 9:00 PM;4,291.50;3,075.00;522.25;18,909.25;0.00;88.00;10,343.00;12,366.00;2,452.75;2,311.25;1,162.75;6,746.50
Jan 1, 2015 9:00 PM;Jan 1, 2015 10:00 PM;4,290.25;3,066.25;521.00;19,969.50;0.00;88.00;9,840.00;11,284.75;2,422.00;2,281.75;838.75;6,927.00
Jan 1, 2015 10:00 PM;Jan 1, 2015 11:00 PM;4,301.00;2,920.25;519.50;20,808.00;0.00;88.00;9,749.00;10,428.50;2,312.25;2,471.25;2,066.75;6,817.50
Jan 1, 2015 11:00 PM;Jan 2, 2015 12:00 AM;4,302.00;2,796.75;494.00;21,691.75;0.00;88.00;9,045.75;9,861.25;2,224.25;2,391.75;1,436.25;6,612.00
Jan 2, 2015 12:00 AM;Jan 2, 2015 1:00 AM;4,299.75;2,718.75;305.00;22,272.75;0.00;88.00;8,164.75;9,035.50;2,240.50;2,427.75;1,301.00;6,467.50
Jan 2, 2015 1:00 AM;Jan 2, 2015 2:00 AM;4,304.25;2,736.50;276.50;23,236.75;0.00;88.00;7,147.75;9,013.50;2,202.25;2,381.50;893.50;6,807.50
Jan 2, 2015 2:00 AM;Jan 2, 2015 3:00 AM;4,301.25;2,791.50;282.00;24,092.25;0.00;88.00;6,675.75;9,018.50;1,987.50;2,375.75;608.50;6,165.00
Jan 2, 2015 3:00 AM;Jan 2, 2015 4:00 AM;4,304.00;2,783.00;324.75;24,903.75;0.00;88.00;6,466.75;8,765.00;1,919.75;2,503.00;203.50;6,064.75
Jan 2, 2015 4:00 AM;Jan 2, 2015 5:00 AM;4,296.00;2,759.75;335.00;25,610.50;0.00;88.00;6,304.00;8,398.25;2,111.25;2,612.25;712.50;6,215.75
Jan 2, 2015 5:00 AM;Jan 2, 2015 6:00 AM;4,283.50;2,732.25;388.25;26,020.75;0.00;88.00;6,760.00;8,593.00;2,419.25;2,902.50;729.25;6,460.75
Jan 2, 2015 6:00 AM;Jan 2, 2015 7:00 AM;4,271.25;2,763.25;498.25;26,068.00;0.00;93.75;7,442.00;8,768.25;2,762.25;3,096.00;480.75;6,411.00
Jan 2, 2015 7:00 AM;Jan 2, 2015 8:00 AM;4,301.50;2,890.75;498.25;25,936.75;0.00;127.00;8,075.75;8,920.25;3,275.00;3,321.50;730.25;7,114.50
Jan 2, 2015 8:00 AM;Jan 2, 2015 9:00 AM;4,320.75;2,872.00;480.00;26,411.50;41.00;134.75;9,180.25;9,988.25;3,940.50;3,393.00;1,088.50;7,174.50
Jan 2, 2015 9:00 AM;Jan 2, 2015 10:00 AM;4,306.00;2,896.75;367.50;25,936.00;267.50;134.00;9,809.75;10,969.75;4,156.50;3,385.25;1,590.25;7,074.50
Jan 2, 2015 10:00 AM;Jan 2, 2015 11:00 AM;4,297.00;2,872.00;406.00;25,648.00;700.00;133.75;10,097.75;11,879.25;4,239.00;3,383.00;1,093.00;7,133.00
Jan 2, 2015 11:00 AM;Jan 2, 2015 12:00 PM;4,279.50;2,890.00;419.50;25,797.75;1,311.75;136.00;10,232.00;12,359.25;4,275.50;3,404.75;832.75;6,964.75
Jan 2, 2015 12:00 PM;Jan 2, 2015 1:00 PM;4,314.50;2,882.50;414.25;25,651.25;1,784.75;136.00;10,237.50;12,621.50;4,295.00;3,372.75;1,163.00;6,781.00
Jan 2, 2015 1:00 PM;Jan 2, 2015 2:00 PM;4,309.50;2,864.50;431.00;25,842.00;1,954.25;135.25;10,263.25;11,892.00;4,095.50;3,340.75;1,073.50;6,344.25
Jan 2, 2015 2:00 PM;Jan 2, 2015 3:00 PM;4,320.00;2,878.25;485.75;25,331.50;1,392.75;131.00;10,187.25;11,758.00;3,873.00;3,334.75;1,346.75;6,477.50
Jan 2, 2015 3:00 PM;Jan 2, 2015 4:00 PM;4,316.00;2,878.50;489.25;25,071.75;535.75;131.00;10,207.25;12,669.00;3,992.00;3,367.50;1,199.50;6,696.00
Jan 2, 2015 4:00 PM;Jan 2, 2015 5:00 PM;4,331.00;2,928.00;493.50;24,778.50;49.75;133.00;10,440.25;13,225.75;4,255.75;3,395.50;1,764.25;6,592.25
Jan 2, 2015 5:00 PM;Jan 2, 2015 6:00 PM;4,334.00;2,943.75;492.00;24,857.75;0.00;135.75;10,633.25;13,646.00;4,397.00;3,493.75;2,333.50;6,621.00
Jan 2, 2015 6:00 PM;Jan 2, 2015 7:00 PM;4,334.75;3,040.75;475.25;26,033.50;0.00;136.25;10,714.50;13,447.00;4,291.25;3,650.00;1,866.75;6,157.75
Jan 2, 2015 7:00 PM;Jan 2, 2015 8:00 PM;4,333.25;3,024.25;501.75;25,895.75;0.00;136.00;10,702.50;12,952.75;4,065.25;3,661.00;1,816.00;6,213.75
Jan 2, 2015 8:00 PM;Jan 2, 2015 9:00 PM;4,328.50;2,949.50;511.50;25,469.25;0.00;136.00;10,540.25;10,894.50;3,785.25;3,566.25;1,027.25;6,174.50
Jan 2, 2015 9:00 PM;Jan 2, 2015 10:00 PM;4,339.00;2,927.50;476.25;25,526.50;0.00;136.00;10,024.00;9,932.00;3,844.50;3,191.50;591.25;6,090.25
Jan 2, 2015 10:00 PM;Jan 2, 2015 11:00 PM;4,328.75;2,946.00;502.25;25,555.00;0.00;136.00;9,679.50;9,685.00;3,924.25;3,113.00;1,008.25;5,882.75
Jan 2, 2015 11:00 PM;Jan 3, 2015 12:00 AM;4,319.25;2,906.75;475.50;25,556.75;0.00;136.00;8,449.50;8,911.75;3,589.25;2,971.25;978.75;5,484.00
Jan 3, 2015 12:00 AM;Jan 3, 2015 1:00 AM;4,295.75;2,819.50;509.25;24,939.25;0.00;134.75;8,116.00;8,278.75;2,779.25;2,243.25;691.25;5,569.00
Jan 3, 2015 1:00 AM;Jan 3, 2015 2:00 AM;4,291.50;2,797.50;509.25;24,118.00;0.00;134.00;7,998.00;8,221.75;2,351.50;1,946.00;665.25;5,746.75
Jan 3, 2015 2:00 AM;Jan 3, 2015 3:00 AM;4,301.50;2,904.00;512.75;22,908.25;0.00;134.75;7,994.25;8,290.75;2,018.75;1,781.00;548.50;5,638.00
Jan 3, 2015 3:00 AM;Jan 3, 2015 4:00 AM;4,303.25;2,978.25;512.00;21,646.75;0.00;135.00;8,672.00;8,193.25;1,947.75;1,624.25;847.00;5,659.00
Jan 3, 2015 4:00 AM;Jan 3, 2015 5:00 AM;4,280.50;2,904.50;513.00;20,923.25;0.00;135.00;9,049.50;8,808.75;1,960.50;1,602.00;408.25;5,407.00
Jan 3, 2015 5:00 AM;Jan 3, 2015 6:00 AM;4,264.50;2,935.75;513.00;21,417.75;0.00;135.00;9,291.50;9,550.75;1,988.00;1,575.00;15.25;5,474.75
Jan 3, 2015 6:00 AM;Jan 3, 2015 7:00 AM;4,269.50;3,002.50;513.00;22,179.50;0.00;135.00;9,689.00;9,274.75;2,006.75;1,876.25;21.50;5,705.75
Jan 3, 2015 7:00 AM;Jan 3, 2015 8:00 AM;4,277.25;3,004.00;513.00;22,755.75;0.75;135.75;9,756.00;9,708.25;1,976.25;2,246.00;76.75;5,977.75
Jan 3, 2015 8:00 AM;Jan 3, 2015 9:00 AM;4,287.25;3,085.00;512.00;23,764.50;78.75;136.00;10,304.25;10,261.25;2,160.00;2,812.25;34.25;5,757.00
Jan 3, 2015 9:00 AM;Jan 3, 2015 10:00 AM;4,285.25;3,206.00;492.25;23,985.75;627.75;136.00;10,595.75;11,500.25;2,623.50;3,071.50;569.00;5,469.75
Jan 3, 2015 10:00 AM;Jan 3, 2015 11:00 AM;4,294.50;3,255.25;473.75;23,526.50;1,319.00;136.00;10,429.25;12,887.75;2,917.00;3,113.00;665.00;5,596.50
Jan 3, 2015 11:00 AM;Jan 3, 2015 12:00 PM;4,284.00;3,575.75;502.25;23,445.75;1,758.00;136.00;10,520.75;13,433.25;2,788.75;3,066.00;1,189.00;5,824.25
Jan 3, 2015 12:00 PM;Jan 3, 2015 1:00 PM;4,286.50;3,593.75;479.25;22,852.00;1,683.00;135.00;10,967.75;13,776.25;2,879.50;3,132.75;1,963.50;6,432.75
Jan 3, 2015 1:00 PM;Jan 3, 2015 2:00 PM;4,279.00;3,622.00;515.75;20,951.25;1,214.00;135.00;11,081.25;14,114.75;2,621.00;3,210.50;1,965.00;7,051.50
Jan 3, 2015 2:00 PM;Jan 3, 2015 3:00 PM;4,285.50;3,693.00;513.00;19,230.00;629.75;135.00;11,287.50;14,102.50;2,450.75;3,382.50;2,555.75;6,841.25
Jan 3, 2015 3:00 PM;Jan 3, 2015 4:00 PM;4,289.75;3,752.00;488.75;17,335.25;217.50;135.75;11,278.00;14,078.25;2,945.75;3,468.50;3,243.00;6,369.75
Jan 3, 2015 4:00 PM;Jan 3, 2015 5:00 PM;4,324.50;3,930.25;475.25;15,908.75;27.25;136.00;11,251.25;14,537.00;3,112.00;3,527.50;2,620.25;6,892.00
Jan 3, 2015 5:00 PM;Jan 3, 2015 6:00 PM;4,327.75;4,126.50;488.00;15,190.50;0.00;136.00;11,179.75;15,171.25;3,325.75;3,334.50;3,178.00;7,420.75
Jan 3, 2015 6:00 PM;Jan 3, 2015 7:00 PM;4,329.25;4,264.00;513.25;14,049.50;0.00;135.75;11,113.50;15,495.00;3,393.25;3,316.00;3,318.00;7,831.25
Jan 3, 2015 7:00 PM;Jan 3, 2015 8:00 PM;4,342.00;4,183.00;514.00;12,515.00;0.00;135.50;11,193.50;15,632.25;3,370.75;3,307.00;2,703.75;7,908.50
Jan 3, 2015 8:00 PM;Jan 3, 2015 9:00 PM;4,355.50;3,746.50;513.50;13,425.50;0.00;136.00;11,016.50;15,948.00;3,084.00;2,965.25;2,499.50;6,904.75
Jan 3, 2015 9:00 PM;Jan 3, 2015 10:00 PM;4,335.00;3,708.25;514.25;14,768.75;0.00;135.00;10,839.75;15,989.50;2,343.25;2,414.50;1,087.25;6,473.25
Jan 3, 2015 10:00 PM;Jan 3, 2015 11:00 PM;4,317.50;3,772.00;514.75;15,350.25;0.00;135.00;10,938.50;15,447.00;2,152.00;2,085.25;1,954.25;6,248.00
Jan 3, 2015 11:00 PM;Jan 4, 2015 12:00 AM;4,313.75;3,749.25;514.25;16,884.00;0.00;134.25;10,688.00;14,026.25;2,137.75;1,813.75;1,398.50;5,908.50
Jan 4, 2015 12:00 AM;Jan 4, 2015 1:00 AM;4,311.25;3,743.00;514.50;17,407.50;0.00;135.50;10,521.25;10,591.75;1,918.25;1,606.50;1,498.50;6,619.25
Jan 4, 2015 1:00 AM;Jan 4, 2015 2:00 AM;4,317.50;3,778.00;513.75;18,365.75;0.00;135.50;10,178.25;9,811.00;1,833.50;1,706.00;922.00;6,817.50
Jan 4, 2015 2:00 AM;Jan 4, 2015 3:00 AM;4,320.25;3,908.00;511.50;18,954.75;0.00;135.00;9,727.25;9,809.25;1,762.75;1,545.25;278.00;6,183.75
Jan 4, 2015 3:00 AM;Jan 4, 2015 4:00 AM;4,322.25;4,017.25;503.75;19,542.75;0.00;135.00;9,640.00;9,826.50;1,703.50;1,337.25;766.25;5,763.00
Jan 4, 2015 4:00 AM;Jan 4, 2015 5:00 AM;4,312.75;4,106.25;505.00;20,017.25;0.00;135.00;9,525.25;9,701.00;1,644.50;1,296.50;190.50;5,803.25
Jan 4, 2015 5:00 AM;Jan 4, 2015 6:00 AM;4,312.00;4,229.75;504.00;19,884.75;0.00;135.00;9,185.50;9,679.75;1,639.50;1,299.25;122.00;5,592.75
Jan 4, 2015 6:00 AM;Jan 4, 2015 7:00 AM;4,296.50;4,268.25;498.50;19,800.00;0.00;136.00;8,785.00;9,619.50;1,672.50;1,339.25;20.50;5,184.75
Jan 4, 2015 7:00 AM;Jan 4, 2015 8:00 AM;4,301.75;4,345.25;495.50;19,166.00;0.00;136.00;8,768.75;9,507.00;1,747.75;1,524.00;81.75;5,351.50
Jan 4, 2015 8:00 AM;Jan 4, 2015 9:00 AM;4,328.50;4,393.50;499.25;19,194.00;61.50;136.00;9,197.75;9,657.25;1,887.50;1,949.75;172.50;5,651.50
Jan 4, 2015 9:00 AM;Jan 4, 2015 10:00 AM;4,329.75;4,536.75;491.50;18,606.25;988.00;136.00;10,250.00;10,138.75;1,995.75;1,896.75;731.50;5,723.25
Jan 4, 2015 10:00 AM;Jan 4, 2015 11:00 AM;4,333.25;4,602.00;497.75;18,245.00;2,799.25;135.50;10,832.50;10,404.00;2,129.00;1,981.75;928.00;5,936.00
Jan 4, 2015 11:00 AM;Jan 4, 2015 12:00 PM;4,316.75;4,623.00;501.00;18,348.75;4,191.50;135.00;10,970.00;11,025.25;2,138.50;2,095.25;1,729.75;6,490.75
Jan 4, 2015 12:00 PM;Jan 4, 2015 1:00 PM;4,312.75;4,632.50;485.50;18,276.50;4,624.75;135.25;10,855.25;11,319.25;2,129.00;2,088.25;1,383.25;6,045.00
Jan 4, 2015 1:00 PM;Jan 4, 2015 2:00 PM;4,339.00;4,598.75;471.25;18,097.00;4,034.25;136.00;10,753.75;11,464.50;2,036.25;2,035.50;909.75;5,794.50
Jan 4, 2015 2:00 PM;Jan 4, 2015 3:00 PM;4,366.00;4,670.00;489.25;17,514.50;2,452.25;135.75;11,208.25;11,469.50;2,041.75;2,023.50;679.75;5,701.00
Jan 4, 2015 3:00 PM;Jan 4, 2015 4:00 PM;4,383.50;4,684.00;481.75;16,441.25;968.00;135.00;11,246.25;13,126.25;2,026.00;2,077.25;1,178.75;5,778.75
Jan 4, 2015 4:00 PM;Jan 4, 2015 5:00 PM;4,379.50;4,741.75;458.75;15,526.25;87.50;135.00;11,243.75;14,232.25;2,193.00;2,003.75;2,247.50;6,111.50
Jan 4, 2015 5:00 PM;Jan 4, 2015 6:00 PM;4,375.00;4,789.75;464.00;15,063.25;0.00;135.00;11,284.25;14,950.00;2,189.25;2,133.00;3,888.50;5,960.75
Jan 4, 2015 6:00 PM;Jan 4, 2015 7:00 PM;4,385.25;4,891.75;469.50;15,082.00;0.00;135.00;11,252.00;14,962.50;2,236.25;2,232.25;3,745.25;6,185.25
Jan 4, 2015 7:00 PM;Jan 4, 2015 8:00 PM;4,381.00;4,828.00;428.75;15,598.75;0.00;135.00;11,257.50;15,040.25;2,201.50;2,235.75;2,368.00;6,332.50
Jan 4, 2015 8:00 PM;Jan 4, 2015 9:00 PM;4,376.00;4,708.50;421.75;15,384.00;0.00;135.00;11,244.75;15,429.50;2,194.00;2,123.50;1,798.75;6,169.75
Jan 4, 2015 9:00 PM;Jan 4, 2015 10:00 PM;4,379.25;4,633.50;406.00;14,224.00;0.00;135.00;11,334.75;15,341.50;2,151.00;2,093.75;1,572.00;6,457.75
Jan 4, 2015 10:00 PM;Jan 4, 2015 11:00 PM;4,374.25;4,679.25;465.50;13,398.50;0.00;135.00;11,283.00;15,395.75;2,105.75;2,144.50;2,190.75;6,345.75
Jan 4, 2015 11:00 PM;Jan 5, 2015 12:00 AM;4,370.00;4,430.75;460.50;13,414.25;0.00;135.00;11,082.75;15,398.25;1,975.50;1,743.50;1,870.00;6,228.00
Jan 5, 2015 12:00 AM;Jan 5, 2015 1:00 AM;4,368.00;4,434.75;473.75;13,319.75;0.00;132.25;10,934.50;16,041.75;2,214.25;1,732.00;1,334.25;5,854.25
Jan 5, 2015 1:00 AM;Jan 5, 2015 2:00 AM;4,373.25;4,485.25;464.75;13,380.75;0.00;131.00;11,055.00;15,390.50;2,176.50;1,830.25;1,038.25;5,197.00
Jan 5, 2015 2:00 AM;Jan 5, 2015 3:00 AM;4,372.50;4,443.50;461.50;13,773.50;0.00;131.00;10,861.00;15,407.75;2,025.00;1,951.25;265.50;5,632.25
Jan 5, 2015 3:00 AM;Jan 5, 2015 4:00 AM;4,373.00;4,461.00;450.25;13,861.75;0.00;131.00;10,760.00;15,528.75;2,061.75;1,941.50;274.00;5,949.25
Jan 5, 2015 4:00 AM;Jan 5, 2015 5:00 AM;4,356.00;4,432.75;453.50;14,553.50;0.00;131.00;10,632.75;15,449.25;2,796.50;2,162.00;5.25;6,638.25
Jan 5, 2015 5:00 AM;Jan 5, 2015 6:00 AM;4,338.00;4,397.50;458.25;15,764.50;0.00;132.25;10,469.50;14,607.00;3,817.75;2,531.25;108.00;6,904.50
Jan 5, 2015 6:00 AM;Jan 5, 2015 7:00 AM;4,315.75;4,458.50;430.25;16,280.25;0.00;134.00;10,526.00;14,607.50;5,477.00;3,062.25;272.00;7,952.50
Jan 5, 2015 7:00 AM;Jan 5, 2015 8:00 AM;4,313.00;4,436.50;396.25;16,152.75;0.00;134.00;10,716.75;16,034.25;6,543.75;3,387.00;464.00;9,285.75
Jan 5, 2015 8:00 AM;Jan 5, 2015 9:00 AM;4,297.25;4,614.50;335.50;16,002.00;97.25;134.00;10,883.25;16,911.00;7,565.50;3,657.00;882.25;9,904.00
Jan 5, 2015 9:00 AM;Jan 5, 2015 10:00 AM;4,257.00;5,162.25;322.75;15,651.50;1,075.00;134.00;11,149.25;16,859.00;8,092.50;3,798.75;999.25;9,822.00
Jan 5, 2015 10:00 AM;Jan 5, 2015 11:00 AM;4,256.00;4,805.25;332.00;14,730.50;3,021.75;134.00;11,243.75;17,174.50;7,872.50;3,796.00;835.25;9,751.25
Jan 5, 2015 11:00 AM;Jan 5, 2015 12:00 PM;4,265.25;4,719.00;356.50;13,604.00;4,819.25;134.00;11,255.50;17,297.25;7,743.00;3,666.00;1,221.75;9,987.75
Jan 5, 2015 12:00 PM;Jan 5, 2015 1:00 PM;4,285.50;4,707.00;411.25;12,286.75;5,925.00;134.00;11,301.75;17,372.75;8,151.50;3,606.75;1,749.50;10,114.50
Jan 5, 2015 1:00 PM;Jan 5, 2015 2:00 PM;4,313.25;4,724.00;386.75;11,006.25;5,718.00;133.50;11,321.50;17,570.00;8,401.75;3,736.25;1,352.00;10,106.25
Jan 5, 2015 2:00 PM;Jan 5, 2015 3:00 PM;4,322.50;4,763.75;319.50;9,394.00;4,133.25;133.50;11,362.75;17,755.00;9,436.50;3,584.50;1,480.75;9,954.00
Jan 5, 2015 3:00 PM;Jan 5, 2015 4:00 PM;4,310.75;4,749.25;273.50;7,763.00;1,806.75;135.50;11,383.75;17,861.50;10,036.75;3,622.00;1,971.75;10,586.75
Jan 5, 2015 4:00 PM;Jan 5, 2015 5:00 PM;4,341.00;5,291.25;196.00;6,669.50;201.75;136.75;11,386.00;17,872.75;10,852.75;3,738.00;2,846.00;11,127.75
Jan 5, 2015 5:00 PM;Jan 5, 2015 6:00 PM;4,337.00;5,246.00;154.75;6,165.50;0.00;137.00;11,392.25;17,902.00;10,805.25;3,731.00;3,668.50;11,263.00
Jan 5, 2015 6:00 PM;Jan 5, 2015 7:00 PM;4,342.00;5,248.75;157.00;5,864.00;0.00;137.00;11,395.75;17,955.50;10,930.75;3,701.75;4,048.75;11,851.50
Jan 5, 2015 7:00 PM;Jan 5, 2015 8:00 PM;4,339.25;5,147.25;217.00;5,412.00;0.00;137.00;11,400.00;17,943.25;11,145.50;3,471.25;2,985.25;11,682.75
Jan 5, 2015 8:00 PM;Jan 5, 2015 9:00 PM;4,334.25;4,916.25;172.00;4,512.50;0.00;137.00;11,410.25;17,905.25;11,350.50;3,225.75;1,918.00;10,902.25
Jan 5, 2015 9:00 PM;Jan 5, 2015 10:00 PM;4,333.00;4,479.00;157.00;3,818.50;0.00;137.25;11,406.25;17,920.00;10,583.75;2,993.50;1,538.25;10,199.25
Jan 5, 2015 10:00 PM;Jan 5, 2015 11:00 PM;4,326.25;4,450.50;173.75;3,197.00;0.00;135.00;11,414.00;17,910.00;10,338.00;2,682.75;1,782.75;9,597.75
Jan 5, 2015 11:00 PM;Jan 6, 2015 12:00 AM;4,318.25;4,340.75;191.75;2,782.50;0.00;133.00;11,419.50;17,894.75;9,658.50;2,515.75;1,509.75;8,983.50
Jan 6, 2015 12:00 AM;Jan 6, 2015 1:00 AM;4,306.00;4,317.00;179.75;2,423.50;0.00;133.00;11,424.25;17,749.50;9,364.25;2,692.25;943.25;8,280.25
Jan 6, 2015 1:00 AM;Jan 6, 2015 2:00 AM;4,248.50;4,281.25;160.25;1,971.00;0.00;133.00;11,428.75;17,821.00;9,038.75;2,662.75;426.00;7,571.00
Jan 6, 2015 2:00 AM;Jan 6, 2015 3:00 AM;4,309.25;4,420.25;144.25;1,629.00;0.00;133.00;11,424.50;17,841.00;9,162.50;2,634.00;427.25;8,072.25
Jan 6, 2015 3:00 AM;Jan 6, 2015 4:00 AM;4,311.50;4,315.00;136.50;1,494.00;0.00;133.00;11,419.00;17,794.75;9,173.75;2,660.25;462.75;7,344.25
Jan 6, 2015 4:00 AM;Jan 6, 2015 5:00 AM;4,309.25;4,316.00;152.00;1,505.25;0.00;133.00;11,425.50;17,861.75;9,324.75;2,806.25;160.25;7,490.50
Jan 6, 2015 5:00 AM;Jan 6, 2015 6:00 AM;4,297.75;4,319.25;174.50;1,644.25;0.00;133.00;11,427.25;17,910.00;9,049.25;2,961.00;526.50;8,039.50
Jan 6, 2015 6:00 AM;Jan 6, 2015 7:00 AM;4,291.75;4,359.50;199.25;1,822.50;0.00;133.00;11,368.75;17,869.50;9,502.75;3,243.25;1,138.25;9,151.50
Jan 6, 2015 7:00 AM;Jan 6, 2015 8:00 AM;4,290.50;4,369.00;232.50;2,202.25;0.25;133.00;11,356.00;17,917.00;10,950.75;3,727.50;1,418.00;10,666.00
Jan 6, 2015 8:00 AM;Jan 6, 2015 9:00 AM;4,260.75;4,441.00;235.50;2,560.00;187.00;134.00;11,408.00;17,942.25;12,011.75;3,838.50;1,301.75;11,221.25
Jan 6, 2015 9:00 AM;Jan 6, 2015 10:00 AM;4,225.75;4,625.00;231.25;2,832.00;2,072.25;134.25;11,407.75;17,943.75;12,285.75;3,799.25;1,117.75;10,800.50
Jan 6, 2015 10:00 AM;Jan 6, 2015 11:00 AM;4,216.75;4,502.00;260.75;3,124.75;4,730.00;134.50;11,419.00;17,959.75;12,051.00;3,770.00;939.75;10,568.00
Jan 6, 2015 11:00 AM;Jan 6, 2015 12:00 PM;4,245.75;4,396.75;287.25;3,548.25;6,711.50;135.75;11,410.50;17,926.75;12,056.00;3,722.50;588.75;10,290.75
Jan 6, 2015 12:00 PM;Jan 6, 2015 1:00 PM;4,264.00;4,503.00;290.75;3,603.50;7,334.50;137.00;11,409.00;17,850.00;12,205.50;3,681.25;273.50;9,926.75
Jan 6, 2015 1:00 PM;Jan 6, 2015 2:00 PM;4,258.50;4,404.50;281.75;4,042.25;6,409.50;137.00;11,404.50;17,808.75;12,005.00;3,592.50;716.50;9,817.25
Jan 6, 2015 2:00 PM;Jan 6, 2015 3:00 PM;4,045.75;4,360.50;290.00;4,585.50;4,003.00;137.00;11,405.00;17,655.25;12,117.25;3,426.00;921.50;9,961.25
