sim,project_year,revenue_eur,eeg_premium_eur,mwh_delivered,mwh_gross_park,avg_p_market,avg_p_realised,avg_cf,avg_cr
1370,9,15374421.466783907,3481310.295526617,131521.96413093797,144000.0,109.4357784829176,116.86748503085425,0.8278046868761736,0.08665302686848626
1370,10,18786376.969948225,4791278.654491961,130294.09676875803,144000.0,135.13914361069052,143.92651215877504,0.8043770732990533,0.09517988355029157
1370,11,21647868.786256865,5486195.875595719,131275.36703614914,144000.0,155.27674553548295,164.99501916725023,0.7977303029080804,0.08836550669340877
1370,12,20113570.818422504,5085122.9301783405,132545.9057824927,144000.0,143.2071940861598,151.84660318924514,0.7983420863052176,0.07954232095491202
1370,13,18640268.182525046,3959330.5614676774,131776.88553722284,144000.0,134.1269358817868,141.91441746443851,0.833499127143245,0.08488273932484126
1370,14,16913050.176883835,4442071.21192546,133038.1756292625,144000.0,120.4344827518458,127.16414552225154,0.7805269610969364,0.07612378035234385
1370,15,17561625.674009293,4158960.911507738,132987.86579697186,144000.0,125.35284924855141,132.104926589614,0.8043570104736194,0.07647315418769537
1370,16,19894967.356630962,4087649.6427125162,131776.662667724,144000.0,143.63261929339524,151.08996898383916,0.8369289122342777,0.08488428702969435
1370,17,20315828.748175796,4846158.328277914,133453.41550779136,144000.0,144.8956156434796,152.16495416860772,0.8016123355818084,0.07324017008478227
1370,18,19924468.735671125,4058466.1703192466,132233.63687030124,144000.0,143.8325130970053,150.80195056768616,0.8282490050088294,0.08171085506735244
1370,19,22905391.781662982,5440957.474878925,127098.28674646682,144000.0,170.9284899476128,178.9339608505699,0.7969851392872017,0.11737300870509149
1370,20,21381406.295382358,5149380.575982982,132910.06450575567,144000.0,153.8915708083317,160.87739042772844,0.795749991893736,0.07701344093225235
1370,21,22885925.50561993,5302733.629664587,133334.1277413462,144000.0,164.0999032630602,171.31174635105887,0.7964604004459502,0.0740685573517626
1370,22,26153393.78479531,6890267.6945746215,133454.18471446593,144000.0,187.9725533784779,195.97633860243968,0.7640704937514361,0.07323482837176443
1370,23,31516427.246711344,7689961.66209737,133246.17786734767,144000.0,227.1913342971949,236.58928426716105,0.7828587563282438,0.07467932036564118
1370,24,26056757.825675182,5270363.773139846,128149.4232651265,144000.0,198.00474896780142,205.96056490215975,0.8309852622434152,0.11007344954773263
1370,25,22198992.687737223,4252880.216945603,133941.86951475902,144000.0,159.58138951286014,165.810120972494,0.839780993783288,0.06984812836972905
1370,26,24054299.32312407,6303727.238239322,133796.02529180338,144000.0,172.89272666149864,179.45041883642332,0.7623181356864798,0.07086093547358775
1370,27,30050344.911954917,6308306.955575678,134810.75859967349,144000.0,214.51682800780668,222.43479822638156,0.8203016041354195,0.06381417639115645
1370,28,29155161.59170432,7253133.25303298,136016.2241669866,144000.0,207.03278185486695,214.4870221707968,0.776909516119975,0.05544288772925977
1370,29,24139840.463775724,6149202.6799428705,134264.66944255348,144000.0,174.03954543645997,180.1476087275995,0.7734563196194834,0.06760646220448972
1370,30,28870946.479631472,7573588.500559147,134044.04882866328,144000.0,209.40981894520237,216.57131625890122,0.7688039769379132,0.0691385498009494
1371,1,11218851.44514471,2890479.8491749386,129484.65702286383,144000.0,79.05082518022577,86.63761180924348,0.8169631556893188,0.10080099289677902
1371,2,14253690.602524806,2870322.620246174,128036.69416564968,144000.0,101.95127685207181,111.30758238785133,0.8733132425371027,0.11085629051632162
1371,3,13319694.222435094,2908721.6856166297,123868.9242019519,144000.0,101.6578608491816,110.54968703556715,0.849295968996815,0.13979913748644512
1371,4,16543264.506734459,4086590.0122775394,128446.62642065187,144000.0,119.18628013691811,129.1778831086711,0.822254325328348,0.1080095387454731
1371,5,15794481.82465763,3745625.006811244,128830.47116436751,144000.0,113.557306645617,122.6970437946636,0.8278590708023593,0.1053439502474478
1371,6,13571861.187856171,3048761.267461979,130664.48684873719,144000.0,96.46722796636601,103.88692589779536,0.8310269775369005,0.09260773021710295
1371,7,15686791.902347973,3624749.551452198,129732.27588413702,144000.0,112.37453454092304,120.65271687858943,0.823214867580618,0.09908141747127071
1371,8,16859584.70760385,3673719.13907885,129663.98364284827,144000.0,121.1905432819267,129.76309518851048,0.8338928634085899,0.09955566914688707
1371,9,16852954.36421937,3776136.8649490755,131521.96413093797,144000.0,120.16092178092246,128.2979781034442,0.8317020098412214,0.08665302686848626
1371,10,21445439.403326165,4407660.99872551,130294.09676875803,144000.0,154.70373647035294,164.79990719436364,0.843960552032787,0.09517988355029157
1371,11,22786938.175286893,5528979.724856353,125528.58741428253,144000.0,171.24967036372632,181.9740784419691,0.8049156411441326,0.12827369851192685
