date,price_hist_eur_mwh,price_low_p10,price_low_p50,price_low_p90,price_base_p10,price_base_p50,price_base_p90,price_high_p10,price_high_p50,price_high_p90
2031-03-01,,9.015752008089098,76.73739405275464,735.2265045250497,8.553231045100365,82.13259263111277,967.5088120825859,13.019897666891637,81.5267141702569,690.3625396782343
2031-04-01,,8.630058954088042,74.38113992008246,691.4197627719556,9.86033035400869,82.32074507386923,908.8644961112525,11.95021002211462,91.80671167255322,711.7632038168375
2031-05-01,,8.908734489512883,78.16565023790825,790.9456676606798,10.298052903963441,90.9505095707998,919.2171686628303,12.439810141516137,90.9480544307632,732.6547465608036
2031-06-01,,9.751664994190959,80.3220738238295,595.0435880077039,10.764254314367925,91.17352779712908,816.9180358601728,14.563124814228678,103.70201724731096,749.7427868762176
2031-07-01,,9.799559591880188,94.60761989839602,690.5711398456074,10.087488395164184,97.89897429558732,857.2584595077667,11.893831075040316,104.72806201932431,729.849009533929
2031-08-01,,9.221480820556748,93.29789539812242,827.8162844555535,11.3735255331562,100.34716958498109,1063.779269370408,10.39486650802866,107.35047513508931,968.8722034669773
2031-09-01,,8.760003740329157,95.89504688266035,891.1775752619246,10.232726027240773,106.1031734187355,1010.3259758257828,10.932506327819226,122.30605892184242,1032.697848812565
2031-10-01,,9.274107991190299,96.91486946689203,839.3468083183336,10.78923843907306,108.29875627112389,968.6807356815661,11.686488150537677,120.32817139401469,790.6304791457031
2031-11-01,,9.49620785175423,96.24140547112441,786.5381655415771,12.40465906420598,97.9624295606269,860.4777225119254,12.931303676995105,119.974606189235,903.089929291742
2031-12-01,,10.883436475448981,94.04255476514042,721.2218564150271,9.675501061880935,105.7238528168398,917.9985242930225,11.63798036546063,117.4421323294178,894.5311522830765
2032-01-01,,11.62010622481133,99.2257911354314,665.2916193263288,10.134357813532157,100.09644476831869,880.756900922366,13.56600825625089,110.74334658095876,984.4127924939603
2032-02-01,,11.642704316244453,90.67909547560129,651.3485258539926,9.352992352699472,95.75713373006461,907.9715206841506,14.97733878428265,112.04185076613666,754.8059232078781
2032-03-01,,11.885561957778439,94.99586449628396,676.2680653559647,8.690171670007514,87.68463415155635,912.38998536613,12.668735216103766,113.81261016074268,863.2394155078986
2032-04-01,,9.516774794023219,85.356932140331,702.9642692672613,11.059192584743835,87.55866005463126,895.6071219973949,13.280495317959565,104.49050533435693,982.498433925251
2032-05-01,,11.412701842672778,97.31724052908844,709.1016205351483,10.636239048182315,94.19337885478193,849.6095505695449,13.554791018976221,99.19445055728896,985.356192845746
2032-06-01,,11.818294085984892,99.90339251057088,760.8885154115496,11.46824572193789,90.59250463982258,916.8042908227739,15.052856144650649,116.61664175367298,900.6208052358845
2032-07-01,,10.519537844366837,100.84412042942697,685.3591738436579,12.658431144980824,103.51354537196357,981.3124135924637,14.41983742502709,105.93901464443772,1118.63472792994
2032-08-01,,7.027007679455811,95.72011966970499,874.1049014773007,11.728229071388304,99.59419203969593,1178.2435248443028,13.845148651299837,113.69668073884797,1375.333723543519
2032-09-01,,7.25156982174863,100.25558101536731,880.6101131545912,13.041141376316661,100.08371812811461,1083.3305039893335,13.392167314098101,117.10997293148367,1327.3850086814332
2032-10-01,,7.415565843764558,88.76097638477414,875.1403242392362,13.272163992951274,107.545008802149,1036.640434124528,15.855791989230063,117.4804229800796,1171.993721311699
2032-11-01,,9.26004268497568,89.99769256529285,726.2547471719905,13.197144612988986,111.7153994268186,993.0745532553606,16.18237626463364,115.09749227916089,1232.7443084680076
2032-12-01,,10.474282557234838,81.14196834672836,858.3004280511021,13.415728943316896,98.95103874262742,1135.6073207359968,14.392302699022208,112.46451020045548,1164.8165339435625
