month,market_price_eur_mwh,merchant_price_pred_eur_mwh,strike_eur_mwh,eeg_supported_price_pred_eur_mwh,premium_pred_eur_mwh,capture_factor_pred,wind_mwh
2029-10-01,87.83118175699673,72.1633941312182,70.64738715355446,72.1633941312182,0.0,0.8216147464675275,10294485.93
2029-11-01,87.83118175699673,75.13765506296265,70.64738715355446,75.13765506296265,0.0,0.8554781292917888,9607339.602222223
2029-12-01,87.83118175699673,67.48844516616684,70.64738715355446,70.64738715355446,3.158941987387621,0.7683882172152446,12049016.381111111
2030-01-01,87.83118175699673,72.73523262441579,70.64738715355446,72.73523262441579,0.0,0.82812540113206,13013992.125
2030-02-01,87.83118175699673,78.04323536368703,70.64738715355446,78.04323536368703,0.0,0.888559550292855,11385568.5625
2030-03-01,87.83118175699673,73.42080261713956,70.64738715355446,73.42080261713956,0.0,0.8359309432984007,9851545.40625
2030-04-01,87.83118175699673,76.45377194516293,70.64738715355446,76.45377194516293,0.0,0.8704627492851937,7945802.59375
2030-05-01,87.83118175699673,78.3641364641653,70.64738715355446,78.3641364641653,0.0,0.8922131627578007,6668676.111111111
2030-06-01,87.83118175699673,77.68889406539812,70.64738715355446,77.68889406539812,0.0,0.8845252051867027,5381271.861111111
2030-07-01,87.83118175699673,77.42868548539137,70.64738715355446,77.42868548539137,0.0,0.8815626060869131,5528981.558888889
2030-08-01,87.83118175699673,78.2237399126321,70.64738715355446,78.2237399126321,0.0,0.8906146808892357,5109096.221111111
2030-09-01,87.83118175699673,76.60815899754311,70.64738715355446,76.60815899754311,0.0,0.8722205196953351,6552455.976666667
2030-10-01,87.83118175699673,72.32163508833801,70.64738715355446,72.32163508833801,0.0,0.8234163954258397,10294485.93
2030-11-01,87.83118175699673,75.29589602008245,70.64738715355446,75.29589602008245,0.0,0.8572797782501008,9607339.602222223
2030-12-01,87.83118175699673,67.64668612328664,70.64738715355446,70.64738715355446,3.0007010302678196,0.7701898661735567,12049016.381111111
2031-01-01,87.83118175699673,72.8934735815356,70.64738715355446,72.8934735815356,0.0,0.8299270500903722,13013992.125
2031-02-01,87.83118175699673,78.20147632080685,70.64738715355446,78.20147632080685,0.0,0.8903611992511672,11385568.5625
2031-03-01,87.83118175699673,73.57904357425937,70.64738715355446,73.57904357425937,0.0,0.8377325922567128,9851545.40625
2031-04-01,87.83118175699673,76.61201290228274,70.64738715355446,76.61201290228274,0.0,0.8722643982435059,7945802.59375
2031-05-01,87.83118175699673,78.52237742128511,70.64738715355446,78.52237742128511,0.0,0.8940148117161129,6668676.111111111
2031-06-01,87.83118175699673,77.84713502251793,70.64738715355446,77.84713502251793,0.0,0.8863268541450149,5381271.861111111
2031-07-01,87.83118175699673,77.58692644251119,70.64738715355446,77.58692644251119,0.0,0.8833642550452252,5528981.558888889
2031-08-01,87.83118175699673,78.3819808697519,70.64738715355446,78.3819808697519,0.0,0.8924163298475477,5109096.221111111
2031-09-01,87.83118175699673,76.76639995466294,70.64738715355446,76.76639995466294,0.0,0.8740221686536472,6552455.976666667
2031-10-01,87.83118175699673,72.47987604545781,70.64738715355446,72.47987604545781,0.0,0.8252180443841517,10294485.93
2031-11-01,87.83118175699673,75.45413697720227,70.64738715355446,75.45413697720227,0.0,0.859081427208413,9607339.602222223
2031-12-01,87.83118175699673,67.80492708040646,70.64738715355446,70.64738715355446,2.842460073148004,0.7719915151318688,12049016.381111111
2032-01-01,87.83118175699673,73.05171453865542,70.64738715355446,73.05171453865542,0.0,0.8317286990486842,13013992.125
2032-02-01,87.83118175699673,78.35971727792665,70.64738715355446,78.35971727792665,0.0,0.8921628482094792,11385568.5625
2032-03-01,87.83118175699673,73.73728453137917,70.64738715355446,73.73728453137917,0.0,0.8395342412150248,9851545.40625
2032-04-01,87.83118175699673,76.77025385940254,70.64738715355446,76.77025385940254,0.0,0.8740660472018179,7945802.59375
2032-05-01,87.83118175699673,78.68061837840493,70.64738715355446,78.68061837840493,0.0,0.8958164606744249,6668676.111111111
2032-06-01,87.83118175699673,78.00537597963775,70.64738715355446,78.00537597963775,0.0,0.888128503103327,5381271.861111111
2032-07-01,87.83118175699673,77.745167399631,70.64738715355446,77.745167399631,0.0,0.8851659040035372,5528981.558888889
2032-08-01,87.83118175699673,78.54022182687173,70.64738715355446,78.54022182687173,0.0,0.8942179788058598,5109096.221111111
2032-09-01,87.83118175699673,76.92464091178275,70.64738715355446,76.92464091178275,0.0,0.8758238176119593,6552455.976666667
2032-10-01,87.83118175699673,72.63811700257764,70.64738715355446,72.63811700257764,0.0,0.8270196933424638,10294485.93
2032-11-01,87.83118175699673,75.61237793432208,70.64738715355446,75.61237793432208,0.0,0.860883076166725,9607339.602222223
2032-12-01,87.83118175699673,67.96316803752627,70.64738715355446,70.64738715355446,2.6842191160281885,0.773793164090181,12049016.381111111
2033-01-01,87.83118175699673,73.20995549577523,70.64738715355446,73.20995549577523,0.0,0.8335303480069963,13013992.125
2033-02-01,87.83118175699673,78.51795823504646,70.64738715355446,78.51795823504646,0.0,0.8939644971677914,11385568.5625
2033-03-01,87.83118175699673,73.895525488499,70.64738715355446,73.895525488499,0.0,0.841335890173337,9851545.40625
2033-04-01,87.83118175699673,76.92849481652237,70.64738715355446,76.92849481652237,0.0,0.87586769616013,7945802.59375
2033-05-01,87.83118175699673,78.83885933552475,70.64738715355446,78.83885933552475,0.0,0.897618109632737,6668676.111111111
2033-06-01,87.83118175699673,78.16361693675755,70.64738715355446,78.16361693675755,0.0,0.8899301520616391,5381271.861111111
2033-07-01,87.83118175699673,77.90340835675082,70.64738715355446,77.90340835675082,0.0,0.8869675529618494,5528981.558888889
2033-08-01,87.83118175699673,78.69846278399153,70.64738715355446,78.69846278399153,0.0,0.8960196277641719,5109096.221111111
2033-09-01,87.83118175699673,77.08288186890256,70.64738715355446,77.08288186890256,0.0,0.8776254665702714,6552455.976666667
2033-10-01,87.83118175699673,72.79635795969746,70.64738715355446,72.79635795969746,0.0,0.828821342300776,10294485.93
2033-11-01,87.83118175699673,75.7706188914419,70.64738715355446,75.7706188914419,0.0,0.8626847251250371,9607339.602222223
2033-12-01,87.83118175699673,68.12140899464609,70.64738715355446,70.64738715355446,2.525978158908373,0.775594813048493,12049016.381111111
2034-01-01,87.83118175699673,73.36819645289503,70.64738715355446,73.36819645289503,0.0,0.8353319969653084,13013992.125
2034-02-01,87.83118175699673,78.67619919216628,70.64738715355446,78.67619919216628,0.0,0.8957661461261035,11385568.5625
2034-03-01,87.83118175699673,74.0537664456188,70.64738715355446,74.0537664456188,0.0,0.843137539131649,9851545.40625
2034-04-01,87.83118175699673,77.08673577364218,70.64738715355446,77.08673577364218,0.0,0.8776693451184421,7945802.59375
2034-05-01,87.83118175699673,78.99710029264456,70.64738715355446,78.99710029264456,0.0,0.8994197585910492,6668676.111111111
2034-06-01,87.83118175699673,78.32185789387738,70.64738715355446,78.32185789387738,0.0,0.8917318010199512,5381271.861111111
2034-07-01,87.83118175699673,78.06164931387062,70.64738715355446,78.06164931387062,0.0,0.8887692019201614,5528981.558888889
2034-08-01,87.83118175699673,78.85670374111135,70.64738715355446,78.85670374111135,0.0,0.897821276722484,5109096.221111111
2034-09-01,87.83118175699673,77.24112282602238,70.64738715355446,77.24112282602238,0.0,0.8794271155285834,6552455.976666667
2034-10-01,87.83118175699673,72.95459891681726,70.64738715355446,72.95459891681726,0.0,0.830622991259088,10294485.93
2034-11-01,87.83118175699673,75.9288598485617,70.64738715355446,75.9288598485617,0.0,0.8644863740833492,9607339.602222223
2034-12-01,87.83118175699673,68.27964995176589,70.64738715355446,70.64738715355446,2.3677372017885716,0.777396462006805,12049016.381111111
2035-01-01,87.83118175699673,73.52643741001485,70.64738715355446,73.52643741001485,0.0,0.8371336459236205,13013992.125
2035-02-01,87.83118175699673,78.8344401492861,70.64738715355446,78.8344401492861,0.0,0.8975677950844155,11385568.5625
2035-03-01,87.83118175699673,74.21200740273862,70.64738715355446,74.21200740273862,0.0,0.8449391880899612,9851545.40625
2035-04-01,87.83118175699673,77.24497673076199,70.64738715355446,77.24497673076199,0.0,0.8794709940767542,7945802.59375
2035-05-01,87.83118175699673,79.15534124976436,70.64738715355446,79.15534124976436,0.0,0.9012214075493612,6668676.111111111
2035-06-01,87.83118175699673,78.48009885099718,70.64738715355446,78.48009885099718,0.0,0.8935334499782632,5381271.861111111
2035-07-01,87.83118175699673,78.21989027099043,70.64738715355446,78.21989027099043,0.0,0.8905708508784735,5528981.558888889
2035-08-01,87.83118175699673,79.01494469823116,70.64738715355446,79.01494469823116,0.0,0.8996229256807962,5109096.221111111
2035-09-01,87.83118175699673,77.39936378314219,70.64738715355446,77.39936378314219,0.0,0.8812287644868956,6552455.976666667
2035-10-01,87.83118175699673,73.11283987393708,70.64738715355446,73.11283987393708,0.0,0.8324246402174001,10294485.93
2035-11-01,87.83118175699673,76.08710080568153,70.64738715355446,76.08710080568153,0.0,0.8662880230416613,9607339.602222223
2035-12-01,87.83118175699673,68.4378909088857,70.64738715355446,70.64738715355446,2.209496244668756,0.7791981109651172,12049016.381111111
2036-01-01,87.83118175699673,73.68467836713467,70.64738715355446,73.68467836713467,0.0,0.8389352948819325,13013992.125
2036-02-01,87.83118175699673,78.99268110640591,70.64738715355446,78.99268110640591,0.0,0.8993694440427277,11385568.5625
2036-03-01,87.83118175699673,74.37024835985844,70.64738715355446,74.37024835985844,0.0,0.8467408370482732,9851545.40625
2036-04-01,87.83118175699673,77.4032176878818,70.64738715355446,77.4032176878818,0.0,0.8812726430350664,7945802.59375
2036-05-01,87.83118175699673,79.31358220688418,70.64738715355446,79.31358220688418,0.0,0.9030230565076733,6668676.111111111
2036-06-01,87.83118175699673,78.638339808117,70.64738715355446,78.638339808117,0.0,0.8953350989365754,5381271.861111111
2036-07-01,87.83118175699673,78.37813122811025,70.64738715355446,78.37813122811025,0.0,0.8923724998367856,5528981.558888889
2036-08-01,87.83118175699673,79.17318565535098,70.64738715355446,79.17318565535098,0.0,0.9014245746391082,5109096.221111111
2036-09-01,87.83118175699673,77.557604740262,70.64738715355446,77.557604740262,0.0,0.8830304134452076,6552455.976666667
2036-10-01,87.83118175699673,73.27108083105689,70.64738715355446,73.27108083105689,0.0,0.8342262891757122,10294485.93
2036-11-01,87.83118175699673,76.24534176280133,70.64738715355446,76.24534176280133,0.0,0.8680896719999733,9607339.602222223
2036-12-01,87.83118175699673,68.59613186600552,70.64738715355446,70.64738715355446,2.0512552875489405,0.7809997599234293,12049016.381111111
2037-01-01,87.83118175699673,73.84291932425448,70.64738715355446,73.84291932425448,0.0,0.8407369438402447,13013992.125
2037-02-01,87.83118175699673,79.15092206352573,70.64738715355446,79.15092206352573,0.0,0.9011710930010397,11385568.5625
2037-03-01,87.83118175699673,74.52848931697825,70.64738715355446,74.52848931697825,0.0,0.8485424860065853,9851545.40625
2037-04-01,87.83118175699673,77.56145864500162,70.64738715355446,77.56145864500162,0.0,0.8830742919933784,7945802.59375
2037-05-01,87.83118175699673,79.471823164004,70.64738715355446,79.471823164004,0.0,0.9048247054659854,6668676.111111111
2037-06-01,87.83118175699673,78.79658076523681,70.64738715355446,78.79658076523681,0.0,0.8971367478948874,5381271.861111111
2037-07-01,87.83118175699673,78.53637218523006,70.64738715355446,78.53637218523006,0.0,0.8941741487950977,5528981.558888889
2037-08-01,87.83118175699673,79.33142661247079,70.64738715355446,79.33142661247079,0.0,0.9032262235974203,5109096.221111111
2037-09-01,87.83118175699673,77.71584569738181,70.64738715355446,77.71584569738181,0.0,0.8848320624035197,6552455.976666667
2037-10-01,87.83118175699673,73.42932178817671,70.64738715355446,73.42932178817671,0.0,0.8360279381340243,10294485.93
2037-11-01,87.83118175699673,76.40358271992115,70.64738715355446,76.40358271992115,0.0,0.8698913209582855,9607339.602222223
2037-12-01,87.83118175699673,68.75437282312534,70.64738715355446,70.64738715355446,1.893014330429125,0.7828014088817413,12049016.381111111
2038-01-01,87.83118175699673,74.00116028137428,70.64738715355446,74.00116028137428,0.0,0.8425385927985567,13013992.125
2038-02-01,87.83118175699673,79.30916302064554,70.64738715355446,79.30916302064554,0.0,0.9029727419593518,11385568.5625
2038-03-01,87.83118175699673,74.68673027409807,70.64738715355446,74.68673027409807,0.0,0.8503441349648975,9851545.40625
2038-04-01,87.83118175699673,77.71969960212144,70.64738715355446,77.71969960212144,0.0,0.8848759409516905,7945802.59375
2038-05-01,87.83118175699673,79.63006412112381,70.64738715355446,79.63006412112381,0.0,0.9066263544242975,6668676.111111111
2038-06-01,87.83118175699673,78.95482172235663,70.64738715355446,78.95482172235663,0.0,0.8989383968531995,5381271.861111111
2038-07-01,87.83118175699673,78.69461314234988,70.64738715355446,78.69461314234988,0.0,0.8959757977534099,5528981.558888889
2038-08-01,87.83118175699673,79.4896675695906,70.64738715355446,79.4896675695906,0.0,0.9050278725557324,5109096.221111111
2038-09-01,87.83118175699673,77.87408665450162,70.64738715355446,77.87408665450162,0.0,0.8866337113618319,6552455.976666667
2038-10-01,87.83118175699673,73.58756274529651,70.64738715355446,73.58756274529651,0.0,0.8378295870923363,10294485.93
2038-11-01,87.83118175699673,76.56182367704096,70.64738715355446,76.56182367704096,0.0,0.8716929699165975,9607339.602222223
2038-12-01,87.83118175699673,68.91261378024514,70.64738715355446,70.64738715355446,1.7347733733093236,0.7846030578400534,12049016.381111111
2039-01-01,87.83118175699673,74.1594012384941,70.64738715355446,74.1594012384941,0.0,0.8443402417568688,13013992.125
2039-02-01,87.83118175699673,79.46740397776534,70.64738715355446,79.46740397776534,0.0,0.9047743909176639,11385568.5625
2039-03-01,87.83118175699673,74.84497123121787,70.64738715355446,74.84497123121787,0.0,0.8521457839232095,9851545.40625
2039-04-01,87.83118175699673,77.87794055924124,70.64738715355446,77.87794055924124,0.0,0.8866775899100026,7945802.59375
2039-05-01,87.83118175699673,79.78830507824361,70.64738715355446,79.78830507824361,0.0,0.9084280033826095,6668676.111111111
2039-06-01,87.83118175699673,79.11306267947643,70.64738715355446,79.11306267947643,0.0,0.9007400458115116,5381271.861111111
2039-07-01,87.83118175699673,78.8528540994697,70.64738715355446,78.8528540994697,0.0,0.8977774467117219,5528981.558888889
2039-08-01,87.83118175699673,79.64790852671041,70.64738715355446,79.64790852671041,0.0,0.9068295215140445,5109096.221111111
2039-09-01,87.83118175699673,78.03232761162144,70.64738715355446,78.03232761162144,0.0,0.8884353603201439,6552455.976666667
2039-10-01,87.83118175699673,73.74580370241632,70.64738715355446,73.74580370241632,0.0,0.8396312360506485,10294485.93
2039-11-01,87.83118175699673,76.72006463416078,70.64738715355446,76.72006463416078,0.0,0.8734946188749096,9607339.602222223
2039-12-01,87.83118175699673,69.07085473736495,70.64738715355446,70.64738715355446,1.576532416189508,0.7864047067983655,12049016.381111111
2040-01-01,87.83118175699673,74.31764219561393,70.64738715355446,74.31764219561393,0.0,0.846141890715181,13013992.125
2040-02-01,87.83118175699673,79.62564493488516,70.64738715355446,79.62564493488516,0.0,0.906576039875976,11385568.5625
2040-03-01,87.83118175699673,75.00321218833768,70.64738715355446,75.00321218833768,0.0,0.8539474328815216,9851545.40625
2040-04-01,87.83118175699673,78.03618151636105,70.64738715355446,78.03618151636105,0.0,0.8884792388683147,7945802.59375
2040-05-01,87.83118175699673,79.94654603536344,70.64738715355446,79.94654603536344,0.0,0.9102296523409217,6668676.111111111
2040-06-01,87.83118175699673,79.27130363659624,70.64738715355446,79.27130363659624,0.0,0.9025416947698237,5381271.861111111
2040-07-01,87.83118175699673,79.01109505658951,70.64738715355446,79.01109505658951,0.0,0.899579095670034,5528981.558888889
2040-08-01,87.83118175699673,79.80614948383023,70.64738715355446,79.80614948383023,0.0,0.9086311704723565,5109096.221111111
2040-09-01,87.83118175699673,78.19056856874126,70.64738715355446,78.19056856874126,0.0,0.8902370092784561,6552455.976666667
2040-10-01,87.83118175699673,73.90404465953614,70.64738715355446,73.90404465953614,0.0,0.8414328850089605,10294485.93
2040-11-01,87.83118175699673,76.8783055912806,70.64738715355446,76.8783055912806,0.0,0.8752962678332218,9607339.602222223
2040-12-01,87.83118175699673,69.22909569448478,70.64738715355446,70.64738715355446,1.4182914590696782,0.7882063557566776,12049016.381111111
2041-01-01,87.83118175699673,74.47588315273373,70.64738715355446,74.47588315273373,0.0,0.847943539673493,13013992.125
2041-02-01,87.83118175699673,79.78388589200497,70.64738715355446,79.78388589200497,0.0,0.908377688834288,11385568.5625
2041-03-01,87.83118175699673,75.1614531454575,70.64738715355446,75.1614531454575,0.0,0.8557490818398337,9851545.40625
2041-04-01,87.83118175699673,78.19442247348087,70.64738715355446,78.19442247348087,0.0,0.8902808878266267,7945802.59375
2041-05-01,87.83118175699673,80.10478699248324,70.64738715355446,80.10478699248324,0.0,0.9120313012992337,6668676.111111111
2041-06-01,87.83118175699673,79.42954459371606,70.64738715355446,79.42954459371606,0.0,0.9043433437281357,5381271.861111111
2041-07-01,87.83118175699673,79.16933601370931,70.64738715355446,79.16933601370931,0.0,0.901380744628346,5528981.558888889
2041-08-01,87.83118175699673,79.96439044095004,70.64738715355446,79.96439044095004,0.0,0.9104328194306687,5109096.221111111
2041-09-01,87.83118175699673,78.34880952586106,70.64738715355446,78.34880952586106,0.0,0.8920386582367681,6552455.976666667
2041-10-01,87.83118175699673,74.06228561665596,70.64738715355446,74.06228561665596,0.0,0.8432345339672727,10294485.93
2041-11-01,87.83118175699673,77.0365465484004,70.64738715355446,77.0365465484004,0.0,0.8770979167915338,9607339.602222223
2041-12-01,87.83118175699673,69.38733665160458,70.64738715355446,70.64738715355446,1.2600505019498769,0.7900080047149897,12049016.381111111
2042-01-01,87.83118175699673,74.63412410985354,70.64738715355446,74.63412410985354,0.0,0.8497451886318051,13013992.125
2042-02-01,87.83118175699673,79.94212684912479,70.64738715355446,79.94212684912479,0.0,0.9101793377926002,11385568.5625
2042-03-01,87.83118175699673,75.31969410257732,70.64738715355446,75.31969410257732,0.0,0.8575507307981458,9851545.40625
2042-04-01,87.83118175699673,78.35266343060069,70.64738715355446,78.35266343060069,0.0,0.8920825367849389,7945802.59375
2042-05-01,87.83118175699673,80.26302794960306,70.64738715355446,80.26302794960306,0.0,0.9138329502575459,6668676.111111111
2042-06-01,87.83118175699673,79.58778555083587,70.64738715355446,79.58778555083587,0.0,0.9061449926864479,5381271.861111111
2042-07-01,87.83118175699673,79.32757697082913,70.64738715355446,79.32757697082913,0.0,0.9031823935866582,5528981.558888889
2042-08-01,87.83118175699673,80.12263139806986,70.64738715355446,80.12263139806986,0.0,0.9122344683889808,5109096.221111111
2042-09-01,87.83118175699673,78.50705048298089,70.64738715355446,78.50705048298089,0.0,0.8938403071950802,6552455.976666667
2042-10-01,87.83118175699673,74.22052657377577,70.64738715355446,74.22052657377577,0.0,0.8450361829255848,10294485.93
2042-11-01,87.83118175699673,77.19478750552021,70.64738715355446,77.19478750552021,0.0,0.878899565749846,9607339.602222223
2042-12-01,87.83118175699673,69.5455776087244,70.64738715355446,70.64738715355446,1.1018095448300613,0.7918096536733018,12049016.381111111
2043-01-01,87.83118175699673,74.79236506697336,70.64738715355446,74.79236506697336,0.0,0.8515468375901172,13013992.125
2043-02-01,87.83118175699673,80.1003678062446,70.64738715355446,80.1003678062446,0.0,0.9119809867509123,11385568.5625
2043-03-01,87.83118175699673,75.47793505969712,70.64738715355446,75.47793505969712,0.0,0.8593523797564578,9851545.40625
2043-04-01,87.83118175699673,78.51090438772049,70.64738715355446,78.51090438772049,0.0,0.8938841857432509,7945802.59375
2043-05-01,87.83118175699673,80.42126890672287,70.64738715355446,80.42126890672287,0.0,0.9156345992158579,6668676.111111111
2043-06-01,87.83118175699673,79.74602650795569,70.64738715355446,79.74602650795569,0.0,0.90794664164476,5381271.861111111
2043-07-01,87.83118175699673,79.48581792794894,70.64738715355446,79.48581792794894,0.0,0.9049840425449702,5528981.558888889
2043-08-01,87.83118175699673,80.28087235518967,70.64738715355446,80.28087235518967,0.0,0.9140361173472928,5109096.221111111
2043-09-01,87.83118175699673,78.66529144010069,70.64738715355446,78.66529144010069,0.0,0.8956419561533923,6552455.976666667
2043-10-01,87.83118175699673,74.37876753089559,70.64738715355446,74.37876753089559,0.0,0.8468378318838968,10294485.93
2043-11-01,87.83118175699673,77.35302846264003,70.64738715355446,77.35302846264003,0.0,0.880701214708158,9607339.602222223
2043-12-01,87.83118175699673,69.70381856584422,70.64738715355446,70.64738715355446,0.9435685877102458,0.7936113026316138,12049016.381111111
2044-01-01,87.83118175699673,74.95060602409318,70.64738715355446,74.95060602409318,0.0,0.8533484865484293,13013992.125
2044-02-01,87.83118175699673,80.2586087633644,70.64738715355446,80.2586087633644,0.0,0.9137826357092244,11385568.5625
2044-03-01,87.83118175699673,75.63617601681695,70.64738715355446,75.63617601681695,0.0,0.86115402871477,9851545.40625
2044-04-01,87.83118175699673,78.66914534484032,70.64738715355446,78.66914534484032,0.0,0.895685834701563,7945802.59375
2044-05-01,87.83118175699673,80.57950986384269,70.64738715355446,80.57950986384269,0.0,0.91743624817417,6668676.111111111
2044-06-01,87.83118175699673,79.9042674650755,70.64738715355446,79.9042674650755,0.0,0.909748290603072,5381271.861111111
2044-07-01,87.83118175699673,79.64405888506876,70.64738715355446,79.64405888506876,0.0,0.9067856915032824,5528981.558888889
2044-08-01,87.83118175699673,80.43911331230949,70.64738715355446,80.43911331230949,0.0,0.915837766305605,5109096.221111111
2044-09-01,87.83118175699673,78.8235323972205,70.64738715355446,78.8235323972205,0.0,0.8974436051117044,6552455.976666667
2044-10-01,87.83118175699673,74.5370084880154,70.64738715355446,74.5370084880154,0.0,0.848639480842209,10294485.93
2044-11-01,87.83118175699673,77.51126941975984,70.64738715355446,77.51126941975984,0.0,0.8825028636664701,9607339.602222223
2044-12-01,87.83118175699673,69.86205952296403,70.64738715355446,70.64738715355446,0.7853276305904302,0.795412951589926,12049016.381111111
2045-01-01,87.83118175699673,75.10884698121298,70.64738715355446,75.10884698121298,0.0,0.8551501355067413,13013992.125
2045-02-01,87.83118175699673,80.41684972048424,70.64738715355446,80.41684972048424,0.0,0.9155842846675365,11385568.5625
2045-03-01,87.83118175699673,75.79441697393675,70.64738715355446,75.79441697393675,0.0,0.862955677673082,9851545.40625
