date,price_eur_mwh_forecast,log_price_shifted_forecast,mu_log_shifted
2033-05-01,49.71885231054458,5.520335694277747,10.163351264839509
2033-06-01,57.09981482116547,5.549464394011629,10.164180459077274
2033-07-01,65.22557643528586,5.580580695725143,10.165009653315037
2033-08-01,73.4739055114834,5.611206207845852,10.165838847552802
2033-09-01,74.34586651337332,5.614389596919362,10.166668041790565
2033-10-01,63.8058530285486,5.575213427408377,10.16749723602833
2033-11-01,73.47433168172603,5.611207766202616,10.168326430266093
2033-12-01,74.82047049100709,5.616118049899132,10.169155624503858
2034-01-01,66.00031563161656,5.58349749536602,10.169984818741622
2034-02-01,60.776267755249705,5.5636628280409655,10.170814012979385
2034-03-01,61.143188912655944,5.565068873411253,10.17164320721715
2034-04-01,53.88359059186001,5.536875857208356,10.172472401454913
2034-05-01,52.216166877849616,5.5302865248777495,10.173301595692678
2034-06-01,59.67093053155702,5.559415177600135,10.174130789930441
2034-07-01,67.87794206874867,5.590531436724557,10.174959984168206
2034-08-01,76.20874719567752,5.621156910262554,10.175789178405969
2034-09-01,77.0894184496504,5.624340264382854,10.176618372643734
2034-10-01,66.4439928096333,5.585164063206726,10.177447566881497
2034-11-01,76.20915130374135,5.621158373314584,10.178276761119262
2034-12-01,77.56874466330521,5.626068631023262,10.179105955357025
2035-01-01,68.66037970070784,5.593448052947007,10.17993514959479
2035-02-01,63.38408453172809,5.573613364293528,10.180764343832553
2035-03-01,63.754669880547,5.575019390341767,10.181593538070318
2035-04-01,56.42246972366303,5.546826356634458,10.182422732308082
2035-05-01,54.73836744903937,5.540237008446092,10.183251926545847
2035-06-01,62.26767612138377,5.569365646802467,10.18408112078361
2035-07-01,70.55675539954859,5.6004818929122955,10.184910315021373
2035-08-01,78.97086634317583,5.631107354659992,10.185739509259138
2035-09-01,79.86034142144422,5.63429069809911,10.186568703496901
2035-10-01,69.10845781505611,5.5951144872465886,10.187397897734666
2035-11-01,78.97126636768934,5.631108788588316,10.18822709197243
2035-12-01,80.34445355042078,5.636019038355501,10.189056286210194
2036-01-01,71.34700229789246,5.603398453084811,10.189885480447957
2036-02-01,66.01794207418999,5.5835637579136845,10.190714674685722
2036-03-01,66.3922317270688,5.584969778057392,10.191543868923485
2036-04-01,58.98670776217796,5.556776739000998,10.19237306316125
2036-05-01,57.28576313040668,5.550187385966736,10.193202257399014
2036-06-01,64.8903640814836,5.579316019933074,10.194031451636778
2036-07-01,73.2623334195938,5.610432262065839,10.194860645874542
2036-08-01,81.76058478297745,5.641057720210597,10.195689840112307
2036-09-01,82.65895372059816,5.644241060385705,10.19651903435007
2036-10-01,71.79955013309637,5.605064846576219,10.197348228587833
2036-11-01,81.76098630014172,5.641059145239149,10.198177422825598
2036-12-01,83.14790470333486,5.645969392579529,10.199006617063361
2037-01-01,74.06047812337567,5.613348805110329,10.199835811301126
2037-02-01,68.67812664835361,5.593514107947505,10.20066500553889
2037-03-01,69.05615871954478,5.594920126286878,10.201494199776654
2037-04-01,61.576578957463994,5.566727085595883,10.202323394014417
2037-05-01,59.85862446752458,5.560137731080789,10.203152588252182
2037-06-01,67.5392711787328,5.589266363705596,10.203981782489945
2037-07-01,75.99495998404115,5.62038260462303,10.20481097672771
2037-08-01,84.57819364819437,5.651008061666781,10.205640170965474
2037-09-01,85.4855460000602,5.65419140084446,10.206469365203239
2037-10-01,74.51754802327457,5.615015186131371,10.207298559441002
2037-11-01,84.57859840658534,5.651009483975701,10.208127753678767
2037-12-01,85.97938579277292,5.655919730574487,10.20895694791653
2038-01-01,76.80108469550021,5.623299142433453,10.209786142154293
2038-02-01,71.36490950539496,5.603464444661998,10.210615336392058
2038-03-01,71.74672174970044,5.604870462449991,10.211444530629821
2038-04-01,64.1923460179193,5.576677421259488,10.212273724867586
2038-05-01,62.45721185596574,5.570088066291871,10.21310291910535
2038-06-01,70.214664957318,5.599216698506728,10.213932113343114
2038-07-01,78.75491058086925,5.6303329390527725,10.214761307580877
2038-08-01,87.42397651596599,5.660958395760074,10.215590501818642
2038-09-01,88.34040230643274,5.66414173463295,10.216419696056406
2038-10-01,77.26272424080327,5.624965519643736,10.21724889029417
2038-11-01,87.42438508306878,5.660959817237911,10.218078084531934
2038-12-01,88.83918028107018,5.665870063610079,10.218907278769699
2039-01-01,79.56909609519778,5.633249475263744,10.219736473007462
2039-02-01,74.07855909136009,5.613414777306299,10.220565667245227
2039-03-01,74.46418941255416,5.6148207949258,10.22139486148299
2039-04-01,66.83426987034437,5.586627753582654,10.222224055720755
2039-05-01,65.08178432753851,5.580038398476753,10.223053249958518
2039-06-01,72.91681193614801,5.609167030566333,10.223882444196281
