Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Dec 5, 2022;Dec 6, 2022;20,804.00;3,393.50;10,483.25;1,415.00;2,101.50;29,800.75;178,278.75;145,956.00;57,837.50;9,929.50;3,666.25
Dec 6, 2022;Dec 7, 2022;20,653.25;3,321.50;16,393.50;3,378.75;2,155.00;29,585.75;175,889.25;152,432.75;74,150.25;11,089.25;3,583.75
Dec 7, 2022;Dec 8, 2022;20,363.75;3,580.00;49,638.25;6,819.75;2,086.25;29,478.00;168,590.75;154,033.75;68,164.25;8,208.50;3,379.50
Dec 8, 2022;Dec 9, 2022;20,801.50;3,517.50;35,656.50;4,315.50;2,070.00;29,396.50;178,289.00;153,597.25;69,709.75;12,041.50;3,514.50
Dec 9, 2022;Dec 10, 2022;21,222.50;3,490.75;6,296.75;5,542.25;2,059.25;29,316.75;165,932.25;131,954.00;74,012.75;9,930.25;3,465.50
Dec 10, 2022;Dec 11, 2022;21,370.25;3,223.00;6,583.75;4,624.75;2,013.50;29,218.25;141,998.75;129,692.25;69,656.50;4,009.25;3,619.75
Dec 11, 2022;Dec 12, 2022;21,076.50;3,220.50;2,366.75;2,174.25;1,976.50;29,105.25;157,076.25;126,110.50;67,314.00;2,984.75;3,656.00
Dec 12, 2022;Dec 13, 2022;21,318.00;3,145.00;6,290.00;7,628.25;1,936.50;28,973.25;183,787.25;137,755.50;74,346.50;10,989.75;3,589.50
Dec 13, 2022;Dec 14, 2022;21,073.75;3,133.25;46,271.00;9,259.00;1,835.50;28,773.00;188,783.50;145,554.50;72,978.00;14,489.50;3,771.00
Dec 14, 2022;Dec 15, 2022;21,293.00;3,121.00;23,558.00;4,402.00;1,843.50;28,657.75;192,371.50;134,623.75;71,971.25;13,905.50;3,992.00
Dec 15, 2022;Dec 16, 2022;21,417.00;3,128.75;36,078.75;6,656.50;1,763.25;28,587.25;167,840.50;110,410.50;71,353.00;10,666.00;3,964.00
Dec 16, 2022;Dec 17, 2022;21,812.50;3,128.25;20,819.75;6,303.25;1,625.00;28,478.25;168,698.50;107,913.50;72,658.50;13,500.25;4,021.00
Dec 17, 2022;Dec 18, 2022;21,757.25;3,057.00;13,095.75;4,696.25;1,616.00;28,394.25;162,778.50;102,662.75;62,390.25;3,585.50;4,048.75
Dec 18, 2022;Dec 19, 2022;21,850.50;3,020.00;86,965.25;4,528.00;1,622.50;28,236.50;157,233.00;85,930.50;40,534.50;1,004.75;2,909.25
Dec 19, 2022;Dec 20, 2022;21,701.75;3,043.00;139,889.25;1,917.25;1,593.75;27,974.75;146,164.25;55,251.00;42,003.50;7,662.25;2,824.00
Dec 20, 2022;Dec 21, 2022;21,218.50;3,087.75;139,596.50;2,525.75;1,668.75;27,717.50;126,856.50;58,065.75;32,524.75;10,205.75;2,366.50
Dec 21, 2022;Dec 22, 2022;20,978.25;3,314.75;90,877.25;4,479.00;1,760.75;27,732.25;143,696.75;56,955.00;32,116.00;5,653.25;2,996.00
Dec 22, 2022;Dec 23, 2022;21,460.75;4,061.50;108,867.25;4,766.00;1,678.25;27,591.00;144,995.00;62,195.25;23,143.00;3,756.50;3,224.75
Dec 23, 2022;Dec 24, 2022;21,652.75;4,998.50;107,250.00;1,473.50;1,741.50;27,484.50;146,409.75;59,730.25;26,257.50;10,208.50;3,727.75
Dec 24, 2022;Dec 25, 2022;21,130.25;5,450.75;111,211.25;5,624.50;1,783.50;27,287.25;120,805.00;28,877.50;23,264.50;12,705.50;3,101.50
Dec 25, 2022;Dec 26, 2022;20,870.00;5,451.00;78,230.75;6,276.00;1,738.00;27,217.00;91,010.00;23,650.75;20,874.75;7,900.50;2,778.00
Dec 26, 2022;Dec 27, 2022;20,632.75;5,713.50;143,616.50;3,666.25;1,728.50;27,103.25;59,572.50;35,956.25;18,542.50;3,376.75;2,732.50
Dec 27, 2022;Dec 28, 2022;20,910.75;5,756.75;115,392.25;9,254.50;1,653.25;27,072.75;78,243.75;30,666.25;20,105.00;13,596.50;2,711.00
Dec 28, 2022;Dec 29, 2022;20,611.00;5,662.50;172,825.75;5,290.00;1,728.75;26,793.25;66,887.50;28,820.25;19,828.75;12,696.50;2,851.75
Dec 29, 2022;Dec 30, 2022;20,574.50;5,667.50;173,071.25;5,668.00;1,744.75;26,598.00;65,441.75;32,882.25;16,863.75;15,672.25;2,655.50
Dec 30, 2022;Dec 31, 2022;20,825.75;5,411.25;153,179.50;6,775.50;1,785.25;26,543.75;59,690.25;45,259.75;13,148.50;6,796.00;2,643.00
Dec 31, 2022;Jan 1, 2023;20,441.25;5,344.00;170,455.25;6,685.50;1,695.50;26,125.75;36,035.25;22,645.00;13,323.00;2,332.50;2,853.50
Jan 1, 2023;Jan 2, 2023;19,151.50;5,114.25;118,738.00;6,599.50;1,538.50;26,100.00;36,406.50;19,996.00;8,819.50;1,557.25;17,311.75
Jan 2, 2023;Jan 3, 2023;19,920.25;5,084.75;130,934.50;4,200.25;1,565.25;26,108.25;109,720.75;39,516.50;18,474.00;9,233.25;17,305.75
Jan 3, 2023;Jan 4, 2023;20,558.25;5,065.75;79,579.75;6,157.00;1,582.00;26,205.75;133,127.25;65,722.50;30,667.00;12,032.25;16,888.50
Jan 4, 2023;Jan 5, 2023;20,259.25;5,300.50;218,038.50;2,551.50;1,621.00;25,786.00;53,089.50;47,372.50;15,646.75;7,422.00;13,967.75
Jan 5, 2023;Jan 6, 2023;20,554.50;5,470.00;128,269.75;3,982.00;1,596.00;25,771.75;102,061.50;59,348.75;34,568.25;12,395.25;13,703.50
Jan 6, 2023;Jan 7, 2023;20,285.50;5,423.75;120,858.25;5,932.00;1,634.50;25,642.50;118,552.50;49,203.75;26,119.50;5,285.00;13,147.50
Jan 7, 2023;Jan 8, 2023;20,069.50;5,188.50;113,866.50;9,482.50;1,595.00;25,514.75;70,052.75;29,453.25;17,279.00;6,842.25;13,549.50
Jan 8, 2023;Jan 9, 2023;20,162.50;5,101.75;119,030.00;6,345.25;1,594.75;25,480.25;78,069.50;29,383.50;16,294.50;12,954.50;13,814.75
Jan 9, 2023;Jan 10, 2023;20,887.50;5,280.25;133,693.50;4,647.25;1,539.00;25,438.00;149,133.50;64,652.00;30,804.25;13,064.00;14,770.50
Jan 10, 2023;Jan 11, 2023;20,524.75;5,322.50;134,978.50;6,224.50;1,513.50;25,312.25;167,537.25;68,903.25;33,017.25;8,637.25;14,694.75
Jan 11, 2023;Jan 12, 2023;20,507.25;5,319.00;165,812.50;5,186.25;1,553.25;25,046.50;121,739.25;52,955.25;28,029.25;11,781.25;13,619.25
Jan 12, 2023;Jan 13, 2023;20,645.75;5,256.50;225,200.50;2,873.00;1,565.00;24,866.25;74,955.00;37,148.25;18,231.50;11,260.50;16,253.00
Jan 13, 2023;Jan 14, 2023;20,684.75;5,257.25;209,835.75;6,969.75;1,588.00;24,828.25;56,656.75;35,165.50;26,788.00;12,435.50;16,738.50
Jan 14, 2023;Jan 15, 2023;20,333.50;5,231.25;190,667.25;3,459.50;1,504.00;24,721.25;47,573.75;21,849.50;16,760.25;3,922.25;15,256.50
Jan 15, 2023;Jan 16, 2023;20,062.50;5,258.75;183,259.25;6,129.75;1,475.00;24,686.25;47,988.25;22,833.00;13,573.50;2,662.00;15,056.75
Jan 16, 2023;Jan 17, 2023;20,848.50;5,224.00;153,120.25;4,663.75;1,494.50;24,438.25;146,445.25;74,782.25;38,316.50;11,886.25;15,696.25
Jan 17, 2023;Jan 18, 2023;21,061.00;5,160.50;59,823.50;12,364.75;1,569.75;24,101.75;170,667.25;103,909.00;55,472.50;10,000.75;16,181.75
Jan 18, 2023;Jan 19, 2023;21,157.00;4,991.75;59,494.25;12,096.00;1,625.50;23,703.50;153,133.50;120,727.25;69,418.25;2,608.00;13,822.50
Jan 19, 2023;Jan 20, 2023;21,161.75;4,918.00;83,034.75;7,198.00;1,655.25;23,200.25;154,936.25;129,188.50;70,189.75;4,113.00;13,472.00
Jan 20, 2023;Jan 21, 2023;21,681.50;4,982.00;27,012.25;4,259.25;1,665.50;22,681.50;165,099.50;149,556.75;83,694.75;8,983.00;14,508.25
Jan 21, 2023;Jan 22, 2023;21,378.25;4,962.00;56,426.00;2,083.25;1,544.00;17,216.25;189,522.75;122,359.25;59,630.00;2,002.25;14,699.00
Jan 22, 2023;Jan 23, 2023;21,046.50;4,941.25;44,899.00;870.75;1,568.00;0.00;183,118.75;114,503.50;66,115.00;4,895.75;15,087.50
Jan 23, 2023;Jan 24, 2023;21,183.75;4,938.50;42,878.25;2,048.50;1,561.50;0.00;183,416.25;138,841.50;91,222.00;10,037.25;14,704.50
Jan 24, 2023;Jan 25, 2023;21,264.75;4,950.00;36,721.00;1,921.75;1,427.25;0.00;181,910.00;152,197.75;92,014.00;13,677.75;15,044.00
Jan 25, 2023;Jan 26, 2023;21,192.00;4,924.50;1,638.75;1,259.00;1,576.50;0.00;185,318.50;157,151.75;96,132.00;12,495.25;10,518.00
Jan 26, 2023;Jan 27, 2023;21,520.75;5,010.00;8,711.25;2,296.00;1,648.50;0.00;183,355.00;149,628.75;94,258.50;6,283.00;11,157.25
Jan 27, 2023;Jan 28, 2023;21,673.75;5,029.00;37,883.75;2,633.50;1,706.25;0.00;186,818.25;123,913.25;88,427.50;6,961.00;11,444.00
Jan 28, 2023;Jan 29, 2023;21,522.75;4,844.00;12,543.75;6,026.25;1,697.00;0.00;184,159.25;85,758.25;75,528.00;1,271.00;10,712.25
Jan 29, 2023;Jan 30, 2023;20,929.00;4,698.25;55,307.75;6,782.75;1,656.25;0.00;120,662.25;47,470.75;60,051.75;5,756.25;12,636.25
Jan 30, 2023;Jan 31, 2023;20,479.75;4,738.50;152,374.00;6,443.25;1,686.50;1.00;103,202.25;43,563.25;55,383.25;6,163.50;12,905.00
Jan 31, 2023;Feb 1, 2023;20,907.25;4,826.00;158,026.75;4,927.75;1,671.50;0.00;101,138.75;41,306.25;54,317.25;8,322.75;12,839.75
Feb 1, 2023;Feb 2, 2023;20,821.75;4,912.25;197,376.00;4,818.00;1,706.00;0.00;101,172.50;43,032.75;88,844.75;6,331.25;13,523.00
Feb 2, 2023;Feb 3, 2023;21,201.00;5,053.50;148,418.75;3,447.00;1,741.25;0.00;135,868.75;90,414.50;93,093.75;8,032.75;14,510.25
Feb 3, 2023;Feb 4, 2023;20,593.75;5,014.00;190,472.75;3,883.75;1,736.25;0.00;103,437.00;76,888.25;78,600.75;987.50;13,993.75
Feb 4, 2023;Feb 5, 2023;21,038.50;5,184.50;24,100.25;13,320.75;1,726.50;0.00;127,921.25;96,715.25;84,007.00;11,127.25;14,294.00
Feb 5, 2023;Feb 6, 2023;20,096.00;5,230.25;74,094.50;5,034.25;1,738.50;5,167.50;117,536.50;84,875.25;60,383.50;809.25;14,915.50
Feb 6, 2023;Feb 7, 2023;20,802.50;5,158.00;32,307.75;12,307.50;1,662.50;11,687.75;152,598.25;119,797.00;148,690.00;10,004.25;15,716.25
Feb 7, 2023;Feb 8, 2023;20,996.50;5,056.00;39,019.50;28,599.50;1,490.25;16,864.50;134,312.75;142,740.00;165,583.50;11,655.00;14,795.50
Feb 8, 2023;Feb 9, 2023;20,905.75;5,010.75;47,458.00;31,613.50;1,423.75;21,534.50;138,250.50;136,480.25;145,049.00;6,038.75;13,443.25
Feb 9, 2023;Feb 10, 2023;20,926.50;4,931.00;40,285.00;26,818.75;1,506.75;23,161.00;150,710.75;114,679.25;134,781.75;9,297.00;14,781.25
Feb 10, 2023;Feb 11, 2023;21,232.00;4,835.75;55,105.00;22,893.25;1,581.25;23,613.75;147,676.25;93,055.75;128,963.75;9,073.75;16,080.75
Feb 11, 2023;Feb 12, 2023;20,724.50;4,786.25;65,840.75;10,376.25;1,667.00;23,502.00;127,667.25;77,406.75;70,352.75;3,063.00;16,390.00
Feb 12, 2023;Feb 13, 2023;20,690.50;4,814.00;15,385.75;12,633.75;1,663.25;23,563.25;158,385.25;90,601.00;91,193.00;2,283.00;16,451.50
Feb 13, 2023;Feb 14, 2023;20,957.00;4,818.50;21,457.00;25,416.00;1,701.50;23,565.25;152,263.25;130,295.75;158,555.50;7,543.25;18,041.75
Feb 14, 2023;Feb 15, 2023;21,044.50;4,751.50;15,825.50;27,636.25;1,720.75;23,600.25;166,655.25;141,857.25;164,041.50;4,799.25;17,365.25
Feb 15, 2023;Feb 16, 2023;20,878.00;4,617.00;28,856.50;27,122.75;1,654.00;23,579.50;174,870.50;144,997.75;125,748.25;6,618.50;11,277.50
Feb 16, 2023;Feb 17, 2023;20,829.75;4,544.00;96,476.00;17,160.00;1,730.25;23,512.75;174,073.75;113,225.00;90,282.75;9,340.75;14,895.00
Feb 17, 2023;Feb 18, 2023;20,147.25;4,659.00;196,288.50;8,007.25;1,743.75;23,367.25;78,413.25;52,707.00;51,466.75;5,008.75;17,802.25
Feb 18, 2023;Feb 19, 2023;20,558.75;4,808.75;184,313.00;9,287.00;1,741.25;23,383.50;80,052.75;32,845.75;42,936.50;3,771.75;17,428.75
Feb 19, 2023;Feb 20, 2023;20,666.00;5,014.75;106,453.75;9,893.25;1,690.00;23,545.00;105,921.75;33,837.75;57,230.75;11,472.50;12,257.00
Feb 20, 2023;Feb 21, 2023;20,427.50;4,994.50;145,664.25;22,994.00;1,681.50;23,402.25;95,695.25;53,559.25;60,095.00;4,771.75;11,883.25
Feb 21, 2023;Feb 22, 2023;21,038.50;4,938.50;33,008.50;23,347.25;1,690.50;23,482.75;150,553.50;85,040.50;105,586.25;7,207.00;15,439.00
Feb 22, 2023;Feb 23, 2023;20,981.25;4,755.25;20,667.00;24,208.75;1,645.75;23,509.25;174,770.75;119,408.00;137,478.25;5,698.25;14,350.25
Feb 23, 2023;Feb 24, 2023;20,979.50;4,704.75;11,346.75;8,452.75;1,672.75;23,576.00;182,725.00;129,288.00;134,237.75;5,090.25;17,497.25
Feb 24, 2023;Feb 25, 2023;20,973.50;4,700.50;81,433.25;11,158.50;1,761.75;23,647.75;150,993.75;83,742.25;95,883.25;3,704.25;16,384.00
Feb 25, 2023;Feb 26, 2023;20,582.00;4,864.50;96,445.00;20,597.25;1,741.25;23,675.00;93,343.25;46,212.75;50,112.75;5,124.75;16,252.50
Feb 26, 2023;Feb 27, 2023;20,593.00;4,667.00;98,497.75;25,732.75;1,701.25;23,705.25;103,132.50;41,872.25;62,419.50;1,552.25;18,695.25
Feb 27, 2023;Feb 28, 2023;21,155.50;4,371.50;86,812.75;32,498.25;1,694.00;23,684.50;166,905.25;103,539.25;136,124.75;5,721.50;15,862.50
Feb 28, 2023;Mar 1, 2023;21,239.75;4,170.75;74,090.50;35,269.75;1,574.75;23,744.75;175,794.00;107,612.25;142,780.50;8,255.00;15,031.75
Mar 1, 2023;Mar 2, 2023;21,128.25;3,980.75;73,328.75;39,723.25;1,647.50;23,696.75;157,102.75;108,013.75;160,516.25;5,074.50;14,529.00
Mar 2, 2023;Mar 3, 2023;21,297.50;3,971.50;60,529.00;37,746.75;1,712.25;23,694.75;156,652.75;112,259.50;160,655.50;6,849.50;13,998.00
Mar 3, 2023;Mar 4, 2023;21,141.75;4,043.50;21,146.50;25,233.75;1,831.75;23,689.25;156,515.50;123,069.75;158,400.00;6,221.75;15,979.50
Mar 4, 2023;Mar 5, 2023;20,371.75;3,927.00;43,478.00;14,628.75;1,842.75;23,610.00;122,913.25;63,385.00;80,742.50;6,099.50;13,780.50
Mar 5, 2023;Mar 6, 2023;20,441.25;3,957.00;25,189.75;12,182.25;1,838.00;23,648.25;135,838.50;67,775.75;92,559.50;4,592.25;16,119.50
Mar 6, 2023;Mar 7, 2023;20,920.50;3,836.75;52,807.00;14,001.00;1,824.50;23,689.50;144,942.50;108,142.75;163,567.50;11,547.00;19,185.50
Mar 7, 2023;Mar 8, 2023;20,351.75;3,854.75;125,729.50;15,621.50;1,787.75;23,687.25;134,719.00;79,848.25;107,058.25;4,564.25;19,519.00
Mar 8, 2023;Mar 9, 2023;20,815.50;4,045.50;67,849.00;6,868.25;1,758.50;23,721.75;159,449.50;105,569.00;169,897.75;9,656.00;13,633.00
Mar 9, 2023;Mar 10, 2023;20,702.25;4,480.00;106,636.75;14,626.25;1,844.00;23,715.25;142,576.75;90,043.75;146,531.25;9,408.50;15,806.25
Mar 10, 2023;Mar 11, 2023;20,319.25;3,645.00;148,251.75;13,514.75;1,884.75;23,689.25;99,257.00;46,537.25;98,934.00;3,836.50;17,025.00
Mar 11, 2023;Mar 12, 2023;20,265.75;3,710.00;33,556.50;33,588.00;1,817.25;23,679.00;86,556.25;57,084.25;67,043.25;11,609.25;18,548.00
Mar 12, 2023;Mar 13, 2023;20,099.25;3,660.00;104,000.00;12,889.25;1,803.75;23,599.25;68,552.75;23,002.25;60,103.00;8,438.00;18,504.50
Mar 13, 2023;Mar 14, 2023;19,534.50;3,624.00;188,988.00;22,288.25;1,543.25;23,255.00;49,659.00;41,209.25;51,639.00;13,491.50;18,396.25
Mar 14, 2023;Mar 15, 2023;20,089.75;3,636.00;159,512.50;17,332.25;1,495.25;23,498.50;72,644.25;69,126.25;57,301.00;12,526.00;17,502.00
Mar 15, 2023;Mar 16, 2023;20,583.00;3,788.00;45,847.75;33,932.25;1,511.25;23,655.25;124,069.50;62,451.25;100,834.25;9,870.50;17,274.75
Mar 16, 2023;Mar 17, 2023;20,230.00;3,650.00;95,683.50;37,005.00;1,617.00;23,549.00;93,254.25;48,029.25;80,508.50;6,784.00;17,805.50
Mar 17, 2023;Mar 18, 2023;20,418.50;3,630.00;75,550.00;33,705.50;1,728.25;23,376.00;104,429.25;46,652.50;54,388.75;11,839.25;18,059.25
Mar 18, 2023;Mar 19, 2023;20,181.00;3,626.00;43,336.50;38,444.50;1,648.25;23,307.25;89,620.75;37,977.00;45,654.50;7,994.00;17,856.75
Mar 19, 2023;Mar 20, 2023;19,950.50;3,654.00;30,975.00;24,430.50;1,601.25;23,365.00;87,930.00;38,779.50;58,788.75;8,093.25;18,443.25
Mar 20, 2023;Mar 21, 2023;20,322.50;3,664.00;49,300.00;21,783.25;1,617.50;23,454.75;133,287.50;54,687.25;138,540.25;8,585.75;20,408.50
Mar 21, 2023;Mar 22, 2023;20,095.25;3,652.00;55,725.25;18,808.75;1,558.00;23,368.25;130,094.00;60,341.75;130,924.00;3,667.75;15,651.00
Mar 22, 2023;Mar 23, 2023;19,540.50;3,672.00;139,738.50;29,952.25;1,639.75;23,310.25;54,141.25;55,471.50;69,848.50;10,943.50;14,921.25
Mar 23, 2023;Mar 24, 2023;19,500.25;3,672.00;155,033.75;18,656.75;1,680.50;23,261.50;59,472.00;40,392.25;69,497.25;15,931.50;15,212.75
Mar 24, 2023;Mar 25, 2023;19,589.00;3,678.00;169,507.00;26,311.25;1,684.00;23,298.00;52,922.75;38,662.00;61,872.75;12,469.25;17,416.00
Mar 25, 2023;Mar 26, 2023;19,500.00;3,679.00;174,187.25;30,722.25;1,676.00;23,397.50;38,728.00;23,101.75;40,680.50;5,165.75;18,278.25
Mar 26, 2023;Mar 27, 2023;19,085.25;3,243.00;78,470.50;17,291.75;1,617.25;22,556.50;45,591.50;21,069.75;36,993.50;4,281.75;18,155.00
Mar 27, 2023;Mar 28, 2023;19,909.25;3,624.00;93,253.00;39,088.75;1,693.00;23,603.00;73,630.00;56,932.25;56,766.50;11,901.25;17,834.75
Mar 28, 2023;Mar 29, 2023;20,061.00;3,616.00;41,182.50;46,176.75;1,640.25;23,632.00;112,399.00;62,121.50;72,850.25;13,386.25;18,384.75
Mar 29, 2023;Mar 30, 2023;20,105.75;3,636.00;59,294.25;22,619.50;1,656.50;23,481.00;123,884.00;45,605.50;97,023.25;10,428.25;17,504.00
Mar 30, 2023;Mar 31, 2023;19,210.00;3,940.00;161,161.50;25,811.75;1,669.25;23,241.75;86,737.50;29,246.25;55,539.00;8,423.50;17,525.75
Mar 31, 2023;Apr 1, 2023;19,875.50;4,022.00;147,570.00;23,287.50;1,747.00;23,356.25;101,921.25;24,975.25;64,134.75;11,914.75;18,533.50
Apr 1, 2023;Apr 2, 2023;19,144.50;2,270.50;136,311.00;15,363.00;1,633.25;23,416.75;62,929.25;20,703.25;29,379.75;10,194.25;18,398.00
Apr 2, 2023;Apr 3, 2023;19,244.50;2,224.50;83,748.75;25,173.00;1,541.50;23,600.25;70,518.25;22,208.25;36,301.25;3,391.25;16,997.00
Apr 3, 2023;Apr 4, 2023;19,877.00;2,359.00;79,096.50;53,113.25;1,408.00;23,615.75;104,689.50;64,380.75;81,236.25;7,130.75;19,208.50
Apr 4, 2023;Apr 5, 2023;20,199.50;2,521.50;30,494.25;63,910.00;1,485.25;23,670.25;110,714.00;82,283.00;100,160.75;9,196.00;19,538.25
Apr 5, 2023;Apr 6, 2023;20,292.50;2,574.00;6,513.50;64,411.00;1,573.25;23,605.50;114,499.25;80,638.00;114,112.75;12,495.25;17,194.25
Apr 6, 2023;Apr 7, 2023;20,121.75;2,602.50;39,913.00;45,186.75;1,673.75;23,576.00;120,370.75;52,257.00;85,342.00;8,548.75;17,875.00
Apr 7, 2023;Apr 8, 2023;20,000.25;2,320.00;23,673.50;23,012.50;1,703.50;23,493.75;111,618.00;40,769.00;66,185.50;3,882.00;17,795.75
Apr 8, 2023;Apr 9, 2023;20,247.25;2,262.00;13,936.00;23,657.75;1,689.75;23,539.75;96,241.50;31,025.75;78,961.25;10,313.75;17,895.00
Apr 9, 2023;Apr 10, 2023;19,887.75;2,269.50;21,115.75;52,669.50;1,699.00;23,449.00;55,760.00;21,519.50;49,229.00;10,423.25;18,016.50
Apr 10, 2023;Apr 11, 2023;19,251.75;2,265.00;99,509.00;50,191.00;1,661.75;23,308.25;45,256.75;22,032.75;36,598.25;2,784.50;16,487.25
Apr 11, 2023;Apr 12, 2023;19,457.00;2,217.00;118,685.00;44,759.25;1,657.25;23,402.75;63,462.75;30,171.25;52,775.25;20,716.50;16,672.75
Apr 12, 2023;Apr 13, 2023;19,356.50;2,255.00;102,684.25;22,836.50;1,649.00;23,434.00;99,811.25;34,706.50;53,609.25;10,151.75;15,140.75
Apr 13, 2023;Apr 14, 2023;19,283.25;2,568.00;114,141.50;35,215.00;1,598.25;23,399.00;98,262.75;43,307.25;62,239.25;9,434.75;15,057.50
Apr 14, 2023;Apr 15, 2023;19,811.75;2,544.00;10,494.75;53,401.75;1,714.25;23,413.00;115,832.50;48,474.75;84,154.00;6,552.00;15,058.50
Apr 15, 2023;Apr 16, 2023;19,368.75;2,508.50;61,164.50;27,880.25;1,692.25;19,984.25;91,123.25;30,020.50;51,880.75;1,394.75;16,276.50
Apr 16, 2023;Apr 17, 2023;19,348.00;2,175.50;46,052.50;18,536.00;1,638.75;0.00;92,565.75;35,081.25;56,737.00;4,617.00;17,025.00
Apr 17, 2023;Apr 18, 2023;19,678.00;2,273.00;39,761.00;36,985.00;1,634.50;0.00;105,303.25;51,261.75;92,531.50;12,764.50;17,242.00
Apr 18, 2023;Apr 19, 2023;19,497.25;2,541.50;88,307.75;34,567.50;1,662.50;0.00;109,578.75;40,474.75;64,853.75;8,084.75;17,239.25
Apr 19, 2023;Apr 20, 2023;19,395.75;2,523.50;98,847.75;49,306.75;1,685.75;0.00;94,004.25;44,822.25;49,087.00;6,005.25;12,314.75
Apr 20, 2023;Apr 21, 2023;19,793.00;2,722.00;74,971.00;28,234.00;1,706.75;0.00;112,693.25;60,199.25;72,888.75;10,807.75;13,653.00
Apr 21, 2023;Apr 22, 2023;19,589.75;2,720.00;56,240.50;50,467.25;1,697.50;0.00;102,300.00;49,069.00;68,671.50;14,066.75;15,133.50
Apr 22, 2023;Apr 23, 2023;19,263.75;2,831.00;68,771.00;45,625.25;1,638.00;0.00;81,805.25;31,143.75;52,899.50;9,904.00;16,361.25
Apr 23, 2023;Apr 24, 2023;18,963.25;2,822.50;65,066.00;42,643.75;1,653.25;0.00;76,738.50;10,662.00;39,217.75;5,737.00;16,853.00
Apr 24, 2023;Apr 25, 2023;19,205.00;2,678.00;135,486.00;26,109.50;1,618.25;0.00;92,416.00;23,482.75;53,302.00;9,665.75;15,026.75
Apr 25, 2023;Apr 26, 2023;19,293.50;2,304.00;44,293.25;35,508.50;1,584.25;0.00;104,066.00;61,755.00;86,928.25;8,501.00;16,230.50
Apr 26, 2023;Apr 27, 2023;19,285.75;2,256.00;12,907.50;48,272.25;1,612.75;0.00;111,465.00;58,760.25;85,348.25;8,641.75;12,746.75
Apr 27, 2023;Apr 28, 2023;19,471.50;2,793.00;12,620.75;60,360.75;1,677.00;0.00;105,924.50;36,723.00;81,015.50;6,023.75;13,876.75
Apr 28, 2023;Apr 29, 2023;19,584.50;2,793.00;55,286.50;24,099.25;1,673.25;0.00;117,201.50;17,897.50;66,684.50;5,253.50;16,299.00
Apr 29, 2023;Apr 30, 2023;19,332.50;2,831.00;32,574.50;29,636.50;1,492.00;0.00;98,956.00;16,854.50;41,011.75;7,495.75;13,480.25
Apr 30, 2023;May 1, 2023;18,771.25;2,753.50;26,995.75;64,887.50;1,420.50;0.00;77,049.50;12,800.00;34,224.50;10,036.50;17,244.00
May 1, 2023;May 2, 2023;18,579.00;2,592.00;24,660.50;41,962.50;1,429.00;0.00;78,385.50;11,736.50;33,672.25;6,416.50;17,953.25
May 2, 2023;May 3, 2023;18,946.50;2,808.00;37,792.00;41,865.25;1,406.25;0.00;96,954.50;16,735.25;58,974.25;10,649.25;14,068.50
May 3, 2023;May 4, 2023;19,035.50;2,952.00;32,151.00;71,838.00;1,506.00;0.00;99,474.75;18,821.00;76,948.25;8,751.75;15,185.00
May 4, 2023;May 5, 2023;19,051.00;2,952.00;51,314.25;69,842.50;1,471.00;0.00;94,426.50;16,176.00;61,701.00;9,716.50;15,298.75
May 5, 2023;May 6, 2023;18,857.50;2,952.00;31,890.00;45,028.50;1,513.25;0.00;103,314.50;26,353.25;72,438.25;8,410.75;15,018.50
May 6, 2023;May 7, 2023;18,814.25;2,952.00;8,043.00;52,868.25;1,584.00;0.00;95,057.00;22,366.50;39,842.50;8,585.75;14,844.50
May 7, 2023;May 8, 2023;18,205.25;2,952.00;23,435.75;46,094.25;1,579.25;0.00;71,188.75;16,869.25;42,333.50;1,021.25;16,329.00
May 8, 2023;May 9, 2023;18,499.00;2,952.00;10,163.75;33,986.75;1,547.75;0.00;111,892.50;36,924.50;70,831.75;9,337.00;17,292.75
May 9, 2023;May 10, 2023;18,351.75;1,512.00;25,058.50;35,302.50;1,536.50;0.00;95,757.50;54,102.25;77,892.75;8,372.50;17,744.25
May 10, 2023;May 11, 2023;18,616.50;2,856.00;33,764.75;32,759.00;1,349.00;0.00;123,395.00;49,581.25;77,989.50;7,807.00;15,505.75
May 11, 2023;May 12, 2023;18,703.50;2,872.50;7,452.50;27,177.00;1,476.75;0.00;140,258.00;38,350.75;98,223.00;5,589.75;19,222.25
May 12, 2023;May 13, 2023;18,811.75;2,881.00;38,646.75;37,269.75;1,688.25;0.00;125,218.75;13,376.50;68,776.75;7,357.50;19,283.75
May 13, 2023;May 14, 2023;18,163.75;2,900.00;35,912.50;53,747.50;1,724.75;0.00;50,185.00;12,472.50;40,144.00;10,620.75;18,756.00
May 14, 2023;May 15, 2023;17,907.00;2,909.00;14,961.75;56,935.00;1,768.25;0.00;49,863.00;12,368.50;46,717.75;4,729.00;17,145.75
May 15, 2023;May 16, 2023;18,284.50;2,899.50;32,863.00;54,021.50;1,727.25;0.00;65,689.00;14,342.75;97,716.00;13,188.00;15,479.25
